Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Tom Van Arsdale,929,15.3,4.2,2.2,43.1,null,76.2,null,13.0,36.6
Tom Workman,125,6.2,2.6,0.6,44.7,17.4,78.8,45.0,15.9,3.1
Tommie Bowens,211,5.4,4.8,0.6,40.9,20.0,66.1,40.9,9.3,2.8
Tommie Green,59,3.9,1.2,2.4,38.8,null,76.2,null,8.3,-0.3
Tommy Byrnes,264,6.5,1.5,1.2,29.9,null,64.8,null,-,6.7
Tommy Kearns,1,2.0,0.0,0.0,100.0,null,-,null,8.8,0.0
Tommy Kron,224,6.0,3.0,2.7,38.7,36.8,76.8,39.0,11.4,2.6
Tommy O'Keefe,6,3.8,1.2,1.7,35.7,null,75.0,null,-,0.1
Tommy Woods,18,2.3,3.1,0.2,32.6,0.0,87.5,32.6,7.8,0.1
Tomáš Satoranský,248,7.1,3.0,4.0,47.9,39.4,80.6,53.9,13.8,12.9
Toney Douglas,394,7.6,2.2,2.3,40.4,35.4,82.4,48.6,13.2,12.1
Toni Kukoč,846,11.6,4.2,3.7,44.7,33.5,72.9,49.2,17.3,59.6
Tony Allen,820,8.1,3.5,1.3,47.5,28.2,70.9,48.7,14.2,38.7
Tony Battie,837,6.1,5.1,0.6,48.8,16.2,69.0,49.0,12.6,36.4
Tony Bennett,152,3.5,1.0,2.0,41.2,33.5,73.2,46.4,9.5,1.6
Tony Bobbitt,2,2.5,1.5,0.0,40.0,50.0,-,50.0,11.7,0.0
Tony Bradley,38,3.7,3.2,0.2,56.9,0.0,64.3,56.9,19.1,1.2
Tony Brown,360,6.0,2.1,1.6,43.7,25.9,71.9,44.6,9.9,4.9
Tony Campbell,690,11.6,3.1,1.5,45.6,25.4,79.0,46.0,14.5,20.7
Tony Dawson,6,2.8,0.8,0.2,46.7,50.0,100.0,53.3,11.6,0.0
Tony Delk,545,9.1,2.5,1.9,40.8,34.3,76.9,45.9,13.7,19.5
Tony Dumas,156,7.3,1.3,1.2,40.4,32.7,60.8,45.4,12.0,1.3
Tony Farmer,101,5.3,3.2,0.8,39.5,18.9,77.0,40.8,15.5,3.2
Tony Fuller,15,4.0,2.8,1.9,36.4,0.0,75.0,36.4,6.9,-0.1
Tony Harris,14,4.9,0.8,0.6,29.1,25.0,86.8,31.8,9.7,0.0
Tony Jackson,138,15.9,5.4,2.0,37.5,27.5,85.1,41.0,17.3,10.5
Tony Jackson,2,1.0,1.0,1.0,33.3,-,-,33.3,12.9,0.0
Tony Jaros,242,5.4,2.1,0.9,30.6,null,70.2,null,-,8.5
Tony Kappen,59,6.5,-,0.5,23.8,null,79.5,null,-,0.7
Tony Koski,5,1.2,1.4,0.8,28.6,-,100.0,28.6,4.9,0.0
Tony Lavelli,86,6.9,2.0,0.7,36.7,null,85.3,null,-,4.7
Tony Massenburg,683,6.2,4.3,0.4,47.0,9.1,70.5,47.0,11.9,15.6
Tony Mitchell,3,2.0,0.3,0.3,60.0,0.0,-,60.0,30.9,0.1
Tony Mitchell,21,1.0,1.2,0.1,41.7,100.0,57.9,45.8,18.1,0.2
Tony Parker,1254,15.5,2.7,5.6,49.1,32.4,75.1,50.8,18.2,111.3
Tony Price,5,0.8,0.0,0.6,28.6,-,-,28.6,2.4,-0.1
Tony Robertson,75,5.5,1.1,1.4,43.5,null,69.4,null,10.6,0.4
Tony Smith,457,5.5,1.6,1.9,43.1,30.7,69.0,45.6,11.4,6.7
Tony Snell,476,6.4,2.3,1.1,42.8,38.8,82.8,54.1,9.1,14.9
Tony White,49,5.3,0.6,1.2,44.6,0.0,72.2,44.6,9.4,-0.3
Tony Windis,9,4.0,5.2,3.6,26.7,null,66.7,null,7.5,-0.2
Tony Wroten,145,11.1,2.5,3.0,41.3,23.1,64.7,44.3,12.6,-1.3
Tony Zeno,8,1.8,1.8,0.1,28.6,-,100.0,28.6,0.2,-0.2
Torgeir Bryn,3,1.3,0.7,0.0,0.0,-,66.7,0.0,9.1,0.0
Tornike Shengelia,45,1.3,0.9,0.4,45.1,12.5,50.0,46.1,5.7,-0.2
Torraye Braggs,22,2.1,2.3,0.3,47.5,-,66.7,47.5,9.8,0.3
Torrey Craig,139,4.8,3.2,0.8,43.8,30.7,66.1,51.4,9.9,4.3
Toure' Murry,56,2.6,0.8,0.9,43.3,41.7,61.0,45.1,10.7,-0.1
Tracy Jackson,129,5.4,1.9,1.0,46.3,15.4,74.9,46.5,11.8,2.4
Tracy McGrady,938,19.6,5.6,4.4,43.5,33.8,74.6,47.0,22.1,97.3
Tracy Moore,119,7.0,1.5,1.0,40.4,34.4,83.8,45.6,12.7,1.8
Tracy Murray,659,9.0,2.5,0.8,43.0,38.8,82.9,50.4,14.6,24.1
Trae Young,116,22.2,4.0,8.2,42.8,34.4,83.8,49.8,19.2,6.5
Trajan Langdon,119,5.4,1.3,1.3,41.6,39.6,91.0,49.7,12.2,2.9
Travis Best,708,7.6,1.8,3.5,43.1,34.5,83.5,46.0,13.8,30.9
Travis Diener,179,4.8,1.4,2.4,38.8,35.3,84.7,49.5,12.5,5.6
Travis Grant,201,13.8,4.1,1.0,52.4,33.3,81.1,52.5,18.7,11.6
Travis Hansen,41,3.0,1.7,0.5,35.4,30.0,81.5,38.8,7.2,0.2
Travis Knight,371,3.4,3.1,0.6,43.8,25.9,69.6,44.4,11.4,7.9
Travis Leslie,10,1.4,0.9,0.5,35.7,-,44.4,35.7,14.6,0.1
Travis Mays,115,11.1,2.0,2.8,41.0,36.2,74.9,45.9,11.7,2.4
Travis Outlaw,622,8.5,3.2,0.8,42.3,33.7,74.4,46.0,13.1,16.5
Travis Wear,68,4.0,2.1,0.7,38.8,36.4,82.4,43.8,8.1,-0.1
Travis Williams,47,3.2,2.4,0.5,47.0,0.0,54.0,47.0,13.0,0.5
Tree Rollins,1156,5.4,5.8,0.6,52.2,0.0,70.0,52.2,13.6,63.9
Tremaine Fowlkes,103,2.9,2.2,0.5,40.9,20.0,79.1,41.6,10.1,2.1
Tremont Waters,5,4.4,0.6,1.0,40.0,18.2,100.0,45.0,14.0,0.0
Trent Tucker,756,8.2,2.0,2.0,46.1,40.8,75.4,51.2,12.9,34.3
Trenton Hassell,644,5.8,2.8,1.8,44.5,31.8,76.5,45.9,8.4,13.8
Treveon Graham,154,4.4,2.2,0.8,38.4,33.0,71.8,46.9,7.7,2.9
Trevon Duval,3,1.7,0.3,0.7,66.7,100.0,-,83.3,38.3,0.1
Trevor Ariza,1040,10.5,4.8,2.2,42.2,35.1,72.9,50.3,13.2,61.1
Trevor Booker,532,6.9,5.5,1.1,51.5,30.5,63.6,52.8,15.0,26.2
Trevor Ruffin,110,9.2,1.4,2.9,41.1,37.1,79.5,49.5,14.9,1.3
Trevor Wilson,103,5.7,3.4,1.0,45.6,0.0,56.7,45.6,11.3,0.8
Trevor Winter,1,0.0,3.0,0.0,-,-,-,-,-4.3,0.0
Trey Burke,380,10.7,2.0,3.5,41.0,34.3,79.9,47.1,14.1,11.2
Trey Gilder,2,1.0,0.5,0.0,100.0,-,-,100.0,30.9,0.0
Trey Johnson,23,2.6,0.9,0.7,38.5,33.3,94.7,39.4,8.1,0.0
Trey Lyles,324,7.3,4.1,1.1,43.0,33.2,70.4,49.7,13.1,9.1
Trey McKinney-Jones,1,0.0,0.0,0.0,-,-,-,-,0.0,0.0
Trey Thompkins,24,2.4,1.0,0.1,39.3,30.8,71.4,42.6,12.0,0.0
Tristan Thompson,597,9.4,8.7,1.0,51.7,18.8,60.9,51.7,15.5,41.7
Trooper Washington,426,10.6,10.0,2.4,53.2,33.3,61.5,53.2,14.8,33.1
Troy Bell,6,1.8,0.7,0.7,22.2,0.0,100.0,22.2,-4.5,-0.2
Troy Brown Jr.,86,6.9,4.0,1.8,43.4,30.9,73.7,47.7,12.6,1.6
Troy Caupain,4,2.5,0.8,1.0,50.0,66.7,-,62.5,30.7,0.1
Troy Daniels,319,6.7,1.3,0.6,40.1,39.7,80.6,54.7,10.4,4.9
Troy Hudson,517,9.0,1.7,3.4,40.1,33.9,85.8,45.3,13.1,10.5
Troy Murphy,729,10.8,7.8,1.5,44.5,38.8,78.5,49.3,15.4,50.3
Troy Williams,72,6.0,2.7,0.7,44.9,29.9,64.9,50.7,11.0,1.3
Truck Robinson,772,15.5,9.4,1.7,48.3,100.0,66.2,48.3,14.9,52.7
Ty Jerome,10,4.2,1.7,2.2,32.7,30.0,80.0,38.8,9.1,0.0
Ty Lawson,551,12.7,2.7,6.0,46.0,35.9,77.0,50.4,17.2,42.1
Tyler Cavanaugh,50,3.8,2.7,0.6,43.2,35.1,82.6,53.4,12.4,1.2
Tyler Cook,6,2.0,0.8,0.0,83.3,-,100.0,83.3,34.4,0.1
Tyler Davis,1,0.0,1.0,0.0,0.0,-,-,0.0,0.0,0.0
Tyler Dorsey,104,6.7,2.3,1.3,38.9,35.0,66.9,47.8,10.5,1.0
Tyler Ennis,186,4.2,1.3,1.9,41.9,31.7,76.8,46.3,10.3,1.3
Tyler Hansbrough,428,6.7,4.2,0.4,43.9,13.6,73.8,44.0,14.8,20.2
Tyler Herro,36,13.5,4.4,2.1,41.6,38.8,84.6,50.6,11.5,0.9
Tyler Honeycutt,24,1.2,1.0,0.4,31.4,20.0,71.4,32.9,8.1,-0.1
Tyler Johnson,295,10.6,3.2,2.5,43.1,35.9,77.1,50.1,13.5,15.2
Tyler Lydon,26,0.9,0.7,0.2,50.0,40.0,33.3,61.1,9.1,0.2
Tyler Ulis,133,7.5,1.7,4.0,40.3,28.0,80.8,43.5,11.3,0.5
Tyler Zeller,412,7.0,4.4,0.9,50.9,28.6,76.4,51.1,14.9,17.1
Tyreke Evans,594,15.7,4.6,4.8,44.0,32.3,75.7,47.1,17.1,28.4
Tyrone Britt,11,2.5,1.4,1.1,38.2,null,66.7,null,9.5,0.0
Tyrone Corbin,1065,9.2,4.7,1.8,45.6,29.9,79.1,46.8,13.1,56.5
Tyrone Hill,801,9.4,8.6,0.8,50.2,0.0,64.3,50.2,14.0,56.2
Tyrone Nesby,255,9.5,3.7,1.5,40.4,31.6,77.2,44.6,12.7,7.6
Tyrone Wallace,106,5.2,2.2,1.2,42.5,20.3,67.1,44.0,8.4,0.2
Tyronn Lue,554,8.5,1.7,3.1,43.7,39.1,82.9,49.4,13.2,19.7
Tyrus Thomas,402,7.7,4.8,0.9,43.8,23.5,73.2,43.9,14.8,13.0
Tyshawn Taylor,61,2.9,0.5,0.9,35.4,36.0,68.4,37.9,5.8,-0.9
Tyson Chandler,1156,8.2,9.1,0.8,59.7,0.0,64.4,59.7,16.1,102.1
Tyson Wheeler,1,4.0,0.0,2.0,100.0,100.0,50.0,150.0,76.1,0.1
Tyus Edney,226,7.6,1.7,4.0,40.5,32.2,80.6,42.8,13.6,6.8
Tyus Jones,285,5.2,1.5,3.5,42.3,33.0,80.9,47.7,13.5,9.6
