Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Marc Jackson,387,8.4,4.3,0.8,44.6,22.6,81.4,44.7,14.1,13.0
Marcelo Huertas,76,3.9,1.5,3.1,40.9,25.0,78.3,44.3,10.1,-0.2
Marcin Gortat,806,9.9,7.9,1.1,55.1,15.0,68.0,55.2,17.1,61.3
Marco Belinelli,835,9.8,2.1,1.7,42.4,37.6,84.4,51.0,12.2,29.6
Marcus Banks,348,5.9,1.5,2.1,43.2,32.7,76.8,46.9,12.2,6.6
Marcus Brown,27,3.4,0.8,0.9,38.1,33.3,71.4,45.8,10.5,0.3
Marcus Camby,973,9.5,9.8,1.9,46.6,20.5,67.0,46.8,17.8,81.6
Marcus Cousin,4,1.0,0.8,0.0,66.7,-,-,66.7,7.8,0.0
Marcus Derrickson,11,4.2,1.2,0.1,48.5,50.0,80.0,63.6,19.4,0.2
Marcus Fizer,289,9.6,4.6,1.2,43.5,19.1,69.1,43.9,13.4,2.7
Marcus Georges-Hunt,47,1.6,0.5,0.2,41.8,29.4,71.0,46.4,7.5,0.3
Marcus Haislip,89,3.5,1.5,0.2,43.7,35.0,65.9,44.9,10.8,0.5
Marcus Landry,18,2.4,1.1,0.0,37.2,32.1,60.0,47.7,7.2,-0.1
Marcus Liberty,267,7.3,3.5,0.9,41.7,34.0,66.4,43.5,12.2,4.0
Marcus Morris,578,12.0,4.7,1.5,43.1,36.9,75.7,50.4,13.5,29.3
Marcus Paige,5,2.4,0.8,0.6,28.6,25.0,100.0,35.7,9.1,0.0
Marcus Smart,367,9.5,3.5,4.0,37.1,31.1,76.6,45.1,11.8,18.1
Marcus Thornton,483,11.9,2.8,1.4,42.5,35.8,83.0,49.8,15.5,20.0
Marcus Vinicius,26,1.9,0.7,0.3,45.7,42.1,55.6,57.1,8.8,0.2
Marcus Webb,9,4.3,1.1,0.2,52.0,0.0,61.9,52.0,20.1,0.1
Marcus Williams,203,5.6,1.8,2.8,38.6,32.1,76.7,44.3,11.0,0.0
Marcus Williams,13,1.1,0.9,0.2,31.8,-,-,31.8,10.4,-0.1
Mardy Collins,189,3.9,1.8,1.7,38.0,29.9,59.9,40.5,7.9,-1.6
Mario Bennett,68,4.0,2.7,0.4,53.4,33.3,51.1,53.6,18.2,1.9
Mario Chalmers,646,8.9,2.5,3.7,41.7,35.1,79.3,49.8,12.7,32.3
Mario Elie,732,8.6,2.8,2.6,47.3,36.5,85.4,53.7,13.1,48.9
Mario Hezonja,305,7.1,3.1,1.3,41.5,32.0,81.2,48.0,10.5,2.8
Mario Kasun,73,2.7,2.6,0.2,46.7,0.0,63.6,46.7,10.8,0.8
Mario West,162,1.0,0.9,0.3,44.8,20.0,56.3,45.6,9.4,1.4
Mark Acres,375,3.6,4.1,0.5,50.6,53.8,66.5,50.9,9.0,9.3
Mark Aguirre,923,20.0,5.0,3.1,48.4,31.2,74.1,49.8,19.0,67.8
Mark Alarie,325,7.5,3.4,1.1,47.5,25.2,77.5,48.3,13.0,8.4
Mark Baker,1,0.0,0.0,0.0,0.0,-,-,0.0,-46.6,-0.1
Mark Blount,605,8.2,4.6,0.8,50.4,35.9,72.3,50.8,12.5,18.8
Mark Bradtke,36,1.6,1.9,0.2,43.1,-,69.2,43.1,9.6,0.2
Mark Bryant,797,5.4,3.8,0.6,50.0,8.3,69.7,50.0,10.9,26.1
Mark Crow,15,5.6,1.8,0.5,43.8,null,70.0,null,12.8,0.2
Mark Davis,33,3.8,1.1,0.4,48.0,10.0,82.4,48.5,15.0,0.7
Mark Davis,230,5.5,3.0,1.3,44.2,24.6,65.5,45.5,11.9,2.3
Mark Eaton,875,6.0,7.9,1.0,45.8,0.0,64.9,45.8,10.9,44.8
Mark Hendrickson,114,3.3,2.8,0.6,41.6,16.7,80.3,42.1,10.6,2.1
Mark Jackson,1296,9.6,3.8,8.0,44.7,33.2,77.0,48.1,16.0,91.8
Mark Jones,6,1.2,0.3,0.8,50.0,0.0,50.0,50.0,14.7,0.0
Mark Jones,10,2.3,1.3,0.6,29.0,0.0,50.0,29.0,4.4,-0.1
Mark Landsberger,437,5.6,6.1,0.5,48.1,0.0,52.2,48.1,12.8,12.2
Mark Macon,251,6.7,1.9,1.7,38.4,27.0,73.5,39.4,8.9,0.1
Mark Madsen,453,2.2,2.6,0.4,45.7,6.3,52.7,45.7,8.1,8.2
Mark McNamara,278,3.5,3.0,0.3,51.2,-,54.8,51.2,10.8,2.8
Mark Minor,4,1.3,1.0,0.5,25.0,null,75.0,null,6.8,0.0
Mark Olberding,946,9.5,5.3,2.5,49.2,12.2,80.8,49.2,12.6,48.0
Mark Pope,153,1.9,1.7,0.4,40.1,17.9,57.3,41.9,6.4,1.3
Mark Price,722,15.2,2.6,6.7,47.2,40.2,90.4,53.0,19.6,71.1
Mark Radford,97,3.6,0.8,1.7,50.7,28.6,45.8,51.8,11.3,0.4
Mark Randall,127,2.6,1.3,0.4,44.3,15.4,72.2,45.3,11.6,1.0
Mark Sibley,28,1.6,0.9,0.5,35.7,null,85.7,null,9.3,-0.2
Mark Strickland,281,4.6,2.7,0.4,48.8,22.2,66.8,48.9,14.5,7.0
Mark Wade,12,0.7,1.3,3.0,15.0,0.0,50.0,15.0,4.9,-0.3
Mark West,1090,5.7,4.9,0.4,58.0,0.0,56.8,58.0,12.0,41.9
Mark Workman,79,4.9,2.9,0.6,33.1,null,61.8,null,7.8,-1.2
Markel Brown,113,5.2,2.1,1.2,38.0,29.5,78.1,43.2,10.1,1.1
Markelle Fultz,70,9.6,3.2,4.0,43.8,25.6,65.4,45.5,12.7,1.9
Markieff Morris,610,11.6,5.4,1.7,45.0,34.4,77.7,49.0,14.0,24.5
Marko Guduric,27,4.7,2.0,1.4,37.0,28.1,88.2,44.1,7.5,-0.2
Marko Jarić,447,7.1,2.7,3.6,40.4,34.4,73.0,45.3,12.0,12.1
Marko Milič,44,2.5,0.7,0.3,56.0,42.9,64.7,57.7,14.9,0.2
Marlbert Pradd,79,4.2,1.0,0.3,43.9,23.1,77.4,44.5,19.0,1.7
Marlon Garnett,24,2.1,0.9,0.8,29.4,26.1,75.0,35.3,6.5,0.0
Marlon Maxey,98,4.9,3.7,0.2,54.2,0.0,68.5,54.2,15.6,2.6
Marlon Redmond,77,6.5,2.1,1.0,42.3,0.0,65.5,42.3,11.0,0.6
Marques Bragg,53,2.5,1.5,0.2,45.0,-,56.1,45.0,9.8,0.1
Marques Johnson,691,20.1,7.0,3.6,51.8,15.2,73.9,51.9,20.1,79.8
Marquese Chriss,234,7.5,4.6,1.0,43.7,29.3,65.4,48.7,12.3,3.8
Marquis Daniels,548,7.9,2.8,1.8,45.1,23.5,72.1,46.4,12.9,16.5
Marquis Teague,91,2.4,1.0,1.5,34.3,22.2,66.1,36.3,4.9,-0.9
Marreese Speights,705,7.9,4.1,0.7,45.9,35.6,79.7,48.4,16.7,25.8
Marshall Hawkins,39,3.9,-,1.3,28.2,null,68.9,null,-,-0.1
Marshall Plumlee,29,1.9,2.3,0.4,51.5,-,57.1,51.5,10.9,0.3
Marshall Rogers,26,3.8,0.4,0.4,37.1,null,93.3,null,9.8,-0.2
Martell Webster,580,8.7,3.1,1.0,41.8,38.2,79.1,51.5,11.7,24.7
Martin Lewis,25,3.6,1.4,0.3,47.3,30.0,59.3,49.3,11.2,0.1
Martin Müürsepp,83,4.7,2.2,0.6,42.5,32.3,69.3,45.7,14.9,2.0
Martin Nessley,44,1.1,1.9,0.4,38.5,-,44.4,38.5,2.8,-0.1
Marty Byrnes,263,5.7,2.2,1.6,46.3,32.6,73.6,46.9,10.8,4.2
Marty Conlon,379,6.5,3.5,1.0,49.8,20.0,73.5,50.2,13.2,8.9
Marty Passaglia,53,2.8,-,0.5,23.4,null,58.3,null,-,-0.1
Martynas Andriuškevičius,6,0.0,0.7,0.0,0.0,-,-,0.0,15.5,0.0
Marv Roberts,402,8.3,3.9,1.3,43.3,33.3,77.3,43.4,12.3,11.4
Marv Schatzman,34,3.4,-,1.1,24.7,null,58.0,null,-,-0.9
Marv Winkler,23,2.1,0.9,0.6,28.1,50.0,62.5,29.7,2.1,-0.4
Marvin Bagley III,71,14.7,7.5,1.0,49.8,30.0,70.0,51.8,18.6,3.9
Marvin Barnes,315,16.0,9.1,2.1,48.1,21.4,69.1,48.1,18.1,20.6
Marvin Webster,617,7.0,6.8,1.2,48.8,28.6,62.1,48.8,13.8,29.4
Marvin Williams,1047,10.4,5.2,1.3,44.3,36.3,80.8,50.2,13.7,64.2
Mason Plumlee,508,8.4,6.3,2.2,57.1,6.5,56.5,57.1,17.9,33.0
Mateen Cleaves,167,3.6,1.0,1.9,38.9,26.7,72.8,39.9,8.5,-0.8
Matisse Thybulle,30,4.8,1.1,1.2,43.8,46.3,66.7,57.6,11.0,1.2
Matt Barnes,929,8.2,4.6,1.8,43.6,33.5,74.5,51.3,12.7,42.8
Matt Bonner,792,5.8,3.0,0.7,46.4,41.4,78.0,57.0,13.6,38.5
Matt Bullard,615,5.3,2.0,0.9,41.8,38.4,76.8,52.1,11.9,16.8
Matt Carroll,459,6.6,1.9,0.7,41.3,38.4,84.1,48.2,11.6,10.7
Matt Costello,4,1.0,2.3,0.5,50.0,-,-,50.0,9.7,0.1
Matt Fish,50,3.5,2.2,0.5,50.0,0.0,62.5,50.0,11.9,0.6
Matt Freije,42,3.2,2.0,0.6,29.3,22.4,71.4,34.0,4.6,-0.6
Matt Geiger,552,9.2,5.7,0.7,49.9,23.2,72.8,50.1,15.2,28.4
Matt Guokas,47,1.7,-,0.2,26.9,null,55.3,null,-,1.1
Matt Guokas,735,5.8,2.0,3.0,48.9,null,72.7,null,9.8,26.7
Matt Harpring,665,11.5,5.1,1.4,48.1,33.3,75.3,49.4,15.3,41.9
Matt Maloney,295,7.4,1.7,2.9,40.8,37.2,79.7,51.2,10.6,9.5
Matt Mazza,26,3.8,-,1.1,30.0,null,71.1,null,-,0.0
Matt Othick,4,2.0,0.5,1.8,60.0,50.0,0.0,80.0,5.9,0.0
Matt Steigenga,2,1.5,1.5,1.0,25.0,0.0,50.0,25.0,7.0,0.0
Matt Thomas,14,5.2,1.5,0.4,48.1,47.4,71.4,65.4,12.9,0.5
Matt Walsh,2,1.0,0.0,0.0,100.0,-,0.0,100.0,-2.4,0.0
Matt Wenstrom,11,1.6,1.1,0.0,60.0,-,60.0,60.0,15.6,0.1
Matt Williams,3,1.7,0.3,0.0,33.3,20.0,-,41.7,-0.7,0.0
Matt Zunic,56,4.9,-,0.9,30.3,null,70.6,null,-,2.0
Matthew Aitch,45,5.6,3.6,0.4,40.5,0.0,67.5,40.5,11.9,0.5
Matthew Dellavedova,412,5.7,1.8,3.7,38.8,36.8,84.2,47.8,9.9,10.0
Maurice Ager,82,2.1,0.6,0.2,33.9,25.0,56.6,36.8,2.8,-0.9
Maurice Baker,5,0.0,0.4,0.2,0.0,-,-,0.0,-0.2,0.0
Maurice Carter,10,4.2,1.1,0.4,31.4,36.4,80.0,37.1,5.8,0.0
Maurice Cheeks,1101,11.1,2.8,6.7,52.3,25.5,79.3,52.6,16.5,103.5
Maurice Evans,562,6.7,2.5,0.7,44.2,36.3,78.5,50.8,11.9,21.7
Maurice Harkless,513,7.2,3.7,0.9,47.8,32.4,61.1,52.8,12.3,21.0
Maurice King,38,5.9,2.8,3.8,39.8,null,80.0,null,8.5,0.0
Maurice Lucas,1021,14.6,9.1,2.4,47.1,14.3,76.5,47.2,16.2,69.0
Maurice Martin,69,3.0,0.9,0.7,37.8,21.1,59.8,38.8,9.3,-0.3
Maurice McHartley,189,12.4,3.2,3.4,40.2,18.8,74.6,40.6,9.4,5.0
Maurice Ndour,32,3.1,2.0,0.3,45.3,14.3,73.1,45.9,11.3,0.4
Maurice Stokes,202,16.4,17.3,5.3,35.1,null,69.8,null,20.8,16.1
Maurice Taylor,534,11.0,4.6,1.2,46.6,15.2,71.1,46.7,13.1,9.9
Max Morris,62,12.6,-,3.1,36.3,null,66.7,null,-,4.1
Max Strus,2,2.5,0.5,0.0,66.7,0.0,100.0,66.7,30.9,0.0
Max Zaslofsky,540,14.8,2.8,2.0,34.3,null,76.9,null,13.5,48.3
Maxi Kleber,179,6.7,4.2,0.9,46.9,35.5,79.9,56.2,13.4,8.9
McCoy Ingram,24,2.8,4.8,0.8,26.2,null,46.4,null,7.6,-0.7
McCoy McLemore,580,8.8,5.5,1.3,39.4,null,77.1,null,12.2,9.5
McKinley Singleton,2,2.0,0.0,0.5,66.7,0.0,-,66.7,13.3,0.0
Med Park,313,6.1,3.1,1.7,37.9,null,72.8,null,11.3,7.5
Mehmet Okur,634,13.5,7.0,1.7,45.8,37.5,79.7,50.3,17.1,54.7
Mel Bennett,204,6.9,4.7,1.0,38.2,0.0,60.9,38.2,10.8,0.9
Mel Counts,789,8.3,6.0,1.4,43.5,null,76.4,null,15.3,27.7
Mel Daniels,639,18.4,14.9,1.8,46.8,8.8,65.7,46.8,20.1,64.8
Mel Davis,190,5.3,4.3,0.9,37.6,null,70.9,null,12.0,0.3
Mel Gibson,9,1.4,0.4,0.7,30.0,null,50.0,null,2.5,-0.1
Mel Hirsch,13,1.5,-,0.8,20.0,null,50.0,null,-,-0.2
Mel Hutchins,437,11.1,9.6,3.0,38.9,null,67.3,null,14.7,27.9
Mel McCants,13,1.7,0.5,0.2,30.8,-,75.0,30.8,5.1,0.0
Mel McGaha,51,3.5,-,1.0,31.8,null,59.1,null,-,1.5
Mel Nowell,115,8.4,2.3,2.1,39.8,28.1,80.3,40.3,11.6,2.6
Mel Payton,111,5.4,3.6,1.1,36.3,null,74.6,null,14.3,2.5
Mel Peterson,134,7.7,4.7,1.2,44.2,22.5,82.0,44.6,14.5,2.1
Mel Riebe,146,10.8,-,1.5,30.4,null,62.1,null,-,6.5
Mel Thurston,14,5.6,-,0.3,28.3,null,50.0,null,-,-0.1
Melvin Booker,32,5.2,1.2,2.3,40.0,26.8,87.1,44.8,8.2,-0.1
Melvin Ely,375,5.3,3.2,0.7,46.0,0.0,62.5,46.0,10.6,4.0
Melvin Frazier,21,1.6,0.4,0.1,34.2,30.8,37.5,39.5,5.1,-0.1
Melvin Newbern,33,3.6,1.1,1.7,37.2,12.5,56.7,37.6,11.5,0.0
Melvin Sanders,16,2.6,1.4,0.2,48.5,66.7,70.0,51.5,10.5,0.2
Melvin Turpin,361,8.5,4.6,0.5,51.6,11.1,77.7,51.6,14.3,13.7
Mengke Bateer,46,3.4,2.5,0.6,39.1,33.3,74.4,40.7,6.4,-0.1
Mervin Jackson,262,11.6,3.3,3.1,41.1,33.6,81.7,42.0,11.8,7.5
Metta World Peace,991,13.2,4.5,2.7,41.4,33.9,71.5,46.5,14.8,61.1
Meyers Leonard,430,5.6,3.8,0.9,48.4,39.2,82.0,56.4,12.2,15.3
Mfiondu Kabengele,10,2.9,0.8,0.1,45.5,50.0,100.0,59.1,18.6,0.2
Michael Adams,653,14.7,2.9,6.4,41.5,33.2,84.9,47.5,16.6,46.9
Michael Anderson,36,5.7,2.5,4.3,41.7,14.3,69.5,42.0,10.5,0.2
Michael Ansley,149,6.9,4.2,0.4,51.3,-,72.2,51.3,17.0,6.4
Michael Beasley,609,12.4,4.7,1.3,46.5,34.9,75.9,48.7,15.6,15.6
Michael Bradley,173,2.8,3.4,0.5,47.7,14.3,51.1,47.9,11.3,2.0
Michael Brooks,319,12.8,6.3,2.6,48.6,15.2,71.4,48.6,15.2,16.5
Michael Bytzura,60,3.5,-,0.5,24.4,null,50.0,null,-,-1.4
Michael Cage,1140,7.3,7.6,0.9,51.5,0.0,66.4,51.5,13.9,74.4
Michael Carter-Williams,334,10.6,4.5,4.5,40.0,25.0,70.2,42.3,13.7,5.7
Michael Cooper,873,8.9,3.2,4.2,46.9,34.0,83.3,50.2,12.8,52.5
Michael Curry,667,4.5,1.6,1.2,44.7,29.8,82.5,46.3,7.5,17.8
Michael Dickerson,212,15.4,2.9,2.6,43.2,40.2,78.4,48.3,13.4,9.6
Michael Doleac,587,4.9,3.3,0.6,43.9,12.5,79.1,43.9,10.8,12.7
Michael Finley,1103,15.7,4.4,2.9,44.4,37.5,81.1,49.2,16.0,85.2
Michael Gbinije,9,0.4,0.3,0.2,10.0,0.0,100.0,10.0,-2.1,-0.1
Michael Hawkins,75,1.8,0.9,1.6,37.7,30.5,80.0,44.6,8.6,0.2
Michael Jackson,89,2.1,0.8,2.2,36.9,27.3,67.5,39.1,7.7,-0.2
Michael Jordan,1072,30.1,6.2,5.3,49.7,32.7,83.5,50.9,27.9,214.0
Michael Kidd-Gilchrist,432,8.6,5.5,1.2,47.5,28.0,71.5,47.9,13.6,21.1
Michael McDonald,1,0.0,1.0,0.0,-,-,-,-,-22.1,-0.1
Michael Olowokandi,500,8.3,6.8,0.7,43.5,-,59.7,43.5,10.7,2.5
Michael Phelps,132,3.6,1.1,1.0,41.6,9.1,63.9,41.8,8.8,0.3
Michael Porter Jr.,28,5.9,2.9,0.5,53.5,36.4,70.6,59.8,17.1,0.7
Michael Redd,629,19.0,3.8,2.1,44.7,38.0,83.8,50.3,19.5,55.9
Michael Ruffin,414,1.7,3.9,0.6,40.7,0.0,45.9,40.7,8.5,6.8
Michael Smith,141,5.0,1.5,1.0,47.4,15.0,83.5,48.1,14.0,1.4
Michael Smith,449,5.6,7.1,1.5,53.8,14.3,52.9,53.8,13.9,23.4
Michael Stewart,286,2.2,3.2,0.3,44.2,-,52.2,44.2,10.2,4.6
Michael Wiley,94,7.4,2.6,0.7,56.1,0.0,70.9,56.1,17.0,2.9
Michael Wilson,32,3.4,1.1,1.4,43.8,0.0,75.0,43.8,10.1,0.3
Michael Young,49,4.6,1.8,0.5,46.5,29.6,71.1,48.5,15.5,1.1
Micheal Ray Richardson,556,14.8,5.5,7.0,45.7,22.0,69.0,46.5,16.9,35.2
Micheal Williams,413,11.0,2.5,5.8,46.4,22.7,86.8,47.1,17.9,28.5
Mickaël Gelabale,145,4.6,2.3,0.8,47.0,31.6,81.5,50.8,10.5,3.0
Mickaël Piétrus,557,8.3,3.1,0.8,42.5,35.5,66.5,51.4,11.6,19.7
Mickell Gladness,26,2.2,2.2,0.2,42.4,-,50.0,42.4,9.5,0.2
Mickey Davis,309,5.0,2.7,1.0,45.5,0.0,83.5,45.5,13.9,8.8
Mickey Dillard,33,2.2,0.5,1.0,36.7,0.0,65.2,36.7,7.0,-0.2
Mickey Johnson,904,14.1,7.2,3.0,44.9,16.5,80.0,45.0,16.9,58.6
Mickey Rottner,100,5.4,-,1.4,29.0,null,47.8,null,-,3.7
Mikal Bridges,119,7.9,3.4,1.9,44.6,32.8,81.2,52.8,11.2,4.7
Mike Bantom,706,12.1,6.4,2.3,46.8,20.0,69.2,46.8,14.3,34.8
Mike Barr,307,5.9,2.1,2.8,47.9,33.3,75.3,48.2,9.6,6.9
Mike Barrett,187,13.4,3.2,3.9,44.0,31.0,74.6,46.1,12.4,7.4
Mike Batiste,75,6.4,3.4,0.7,42.2,22.2,78.4,44.1,12.2,0.8
Mike Bibby,1001,14.7,3.1,5.5,43.6,37.9,80.2,49.7,16.1,73.2
Mike Bloom,93,6.8,-,0.8,25.5,null,71.3,null,-,2.5
Mike Bratz,586,7.0,1.8,3.2,40.7,30.5,83.0,42.6,12.0,11.1
Mike Brittain,38,1.7,1.4,0.2,50.0,-,52.4,50.0,4.7,-0.1
Mike Brown,626,5.0,4.4,0.7,45.5,12.5,69.0,45.5,9.7,15.9
Mike Butler,245,8.8,1.5,2.1,39.3,28.9,86.6,43.6,11.9,7.2
Mike Champion,2,0.0,0.0,0.0,0.0,0.0,-,0.0,-43.7,-0.1
Mike Conley,810,14.9,3.0,5.7,43.9,37.5,81.8,49.7,17.6,72.2
Mike D'Antoni,180,3.4,1.5,2.0,41.4,0.0,73.5,41.4,10.2,2.0
Mike Dabich,10,2.0,1.3,0.2,66.7,-,44.4,66.7,12.0,0.2
Mike Davis,242,10.1,2.1,1.7,42.4,26.1,76.5,42.5,12.2,5.0
Mike Davis,8,1.8,1.3,0.0,40.0,-,60.0,40.0,21.1,0.1
Mike Dunleavy,438,8.0,1.6,3.9,46.7,33.9,81.0,49.2,14.0,16.1
Mike Dunleavy,986,11.2,4.3,2.2,44.1,37.7,80.3,51.4,13.9,58.5
Mike Evans,591,7.7,1.4,2.6,45.2,30.7,80.7,48.0,12.0,9.3
Mike Farmer,423,6.7,4.6,1.3,39.3,null,81.4,null,9.9,6.3
Mike Flynn,211,6.2,2.1,2.2,41.9,25.3,62.9,42.9,12.1,2.8
Mike Gale,842,7.4,2.9,3.7,46.4,18.7,78.1,46.6,12.4,34.6
Mike Gibson,64,1.6,1.7,0.2,38.7,-,67.9,38.7,8.6,0.3
Mike Glenn,593,7.6,1.2,1.6,54.2,28.6,85.5,54.3,15.1,25.3
Mike Gminski,938,11.7,6.9,1.3,46.5,12.2,84.3,46.5,16.3,55.9
Mike Green,459,11.5,6.9,1.3,48.0,8.3,73.2,48.0,16.3,27.6
Mike Grosso,25,4.1,4.9,0.4,44.1,-,56.5,44.1,10.0,-0.1
Mike Hall,2,1.0,1.0,0.5,25.0,-,-,25.0,3.1,0.0
Mike Harper,123,5.0,3.5,0.6,47.4,0.0,55.9,47.4,11.3,2.4
Mike Harris,54,3.4,2.1,0.2,46.4,0.0,78.2,46.4,14.4,1.0
Mike Higgins,18,1.7,0.5,0.3,50.0,-,70.6,50.0,7.2,0.2
Mike Holton,325,6.2,1.4,3.0,44.1,25.7,80.7,44.9,10.5,4.8
Mike Iuzzolino,122,9.0,2.0,4.3,45.7,40.4,79.8,52.5,12.9,3.7
Mike Jackson,264,10.2,5.7,1.0,50.8,26.7,76.6,50.9,13.3,9.0
Mike James,595,9.9,2.2,3.5,41.7,37.9,80.2,48.4,14.0,22.3
Mike James,36,9.3,2.5,3.5,38.3,26.5,76.2,42.4,13.9,0.2
Mike Kearns,6,0.2,0.5,0.8,0.0,null,25.0,null,1.0,-0.1
Mike Lewis,337,12.1,11.9,3.0,49.8,0.0,73.5,49.8,17.6,24.4
Mike Lynn,49,2.6,1.4,0.6,32.9,null,66.7,null,4.5,-0.3
Mike Macaluso,30,1.6,0.8,0.1,43.2,null,58.8,null,10.2,0.0
Mike Maloy,71,6.2,3.8,0.7,42.4,0.0,70.2,42.4,12.8,0.9
Mike McCarron,68,9.7,-,0.9,28.0,null,61.4,null,-,4.3
Mike McGee,520,9.6,2.1,1.2,48.7,35.4,59.7,52.3,14.0,15.1
Mike Miller,1032,10.6,4.2,2.6,45.9,40.7,76.9,55.0,14.3,60.7
Mike Mitchell,759,19.8,5.6,1.3,49.3,21.6,77.9,49.4,16.7,50.2
Mike Morrison,36,2.0,0.6,0.3,33.8,28.6,80.0,35.3,4.2,-0.3
Mike Muscala,330,5.5,3.2,0.9,45.9,35.5,84.4,53.8,13.3,12.1
Mike Newlin,837,14.9,3.0,4.0,46.6,30.2,87.0,46.9,15.5,50.4
Mike Niles,44,2.6,1.3,0.3,34.8,50.0,45.9,35.5,6.7,-0.3
Mike Novak,125,3.4,0.4,1.4,31.0,null,56.6,null,-14.6,2.2
Mike O'Koren,407,8.2,3.4,2.1,49.0,27.1,65.1,49.5,12.1,14.6
Mike O'Neill,4,3.0,2.3,0.8,23.5,null,100.0,null,4.6,-0.1
Mike Penberthy,56,4.9,1.2,1.3,41.5,39.6,88.6,53.8,11.5,1.7
Mike Peplowski,68,2.9,2.6,0.4,55.6,0.0,53.1,55.6,9.8,1.0
Mike Pratt,143,5.6,2.7,2.0,42.7,37.3,79.9,44.0,10.8,3.2
Mike Price,123,3.2,1.3,0.7,40.2,-,77.2,40.2,9.1,0.4
Mike Ratliff,60,4.0,3.2,0.6,41.7,null,53.6,null,10.2,-0.2
Mike Riordan,639,9.9,2.9,2.4,47.0,null,74.4,null,12.3,33.2
Mike Sanders,648,8.0,3.0,1.4,48.2,22.1,76.9,48.4,11.9,17.9
Mike Scott,474,7.0,3.1,0.9,46.0,36.2,75.8,53.3,12.9,14.6
Mike Silliman,36,2.5,1.7,0.6,45.6,null,48.7,null,8.0,0.3
Mike Smith,17,3.0,1.3,0.6,32.2,16.7,62.5,34.7,8.1,-0.1
Mike Smrek,194,2.9,2.2,0.3,43.1,0.0,61.7,43.1,7.4,0.7
Mike Sojourner,191,8.7,6.5,0.9,48.0,null,67.1,null,13.7,8.2
Mike Sweetney,233,6.5,4.5,0.6,48.5,0.0,68.9,48.5,15.1,7.8
