Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Shawn Respert,172,4.9,1.3,1.0,41.4,34.0,81.6,47.8,11.6,2.1
Shawne Williams,314,5.6,3.0,0.7,40.3,33.9,75.5,48.9,10.5,6.7
Shawnelle Scott,105,1.8,2.2,0.2,46.4,-,46.5,46.4,13.1,1.3
Shayne Whittington,27,2.5,1.5,0.3,45.3,12.5,76.0,46.2,16.5,0.4
Shea Seals,4,1.0,1.0,0.0,12.5,0.0,50.0,12.5,4.9,-0.1
Shelden Williams,361,4.5,4.3,0.5,46.2,22.2,74.0,46.3,12.5,9.9
Sheldon Mac,30,3.0,1.1,0.5,40.0,23.3,85.2,44.7,10.1,0.5
Shellie McMillon,263,9.1,6.0,0.9,43.4,null,63.4,null,13.8,8.1
Shelton Jones,51,4.8,2.2,0.8,44.5,0.0,72.5,44.5,10.4,0.3
Shelvin Mack,456,6.6,2.0,3.1,42.3,33.0,73.1,47.8,12.3,10.3
Sherell Ford,28,3.2,0.9,0.2,37.5,16.0,76.5,40.0,16.4,0.4
Sherman Douglas,765,11.0,2.2,5.9,48.4,26.7,67.8,49.5,15.1,32.9
Sherron Collins,20,0.9,0.3,0.4,28.0,20.0,100.0,32.0,3.6,-0.2
Sherwin Raiken,6,1.5,1.3,1.0,14.3,null,37.5,null,-3.2,-0.3
Si Green,504,9.2,4.3,3.3,38.7,null,67.6,null,9.1,10.0
Sid Catlett,9,0.7,0.4,0.1,22.2,null,22.2,null,-1.4,-0.2
Sid Tanenbaum,70,9.0,-,2.3,27.4,null,83.0,null,-,2.2
Sidney Green,679,7.5,6.1,0.9,45.4,3.7,73.8,45.5,12.1,17.4
Sidney Lowe,193,2.9,1.7,3.9,36.7,13.3,76.4,37.0,10.4,3.9
Sidney Moncrief,767,15.6,4.7,3.6,50.2,28.4,83.1,50.9,18.7,90.3
Sidney Wicks,760,16.8,8.7,3.2,45.9,0.0,68.5,45.9,16.2,42.4
Sim Bhullar,3,0.7,0.3,0.3,50.0,-,-,50.0,44.3,0.0
Simmie Hill,252,9.7,5.3,1.3,43.2,29.3,76.3,44.0,11.5,6.9
Sindarius Thornwell,137,2.5,1.3,0.6,41.5,34.2,68.9,46.1,7.6,1.0
Skal Labissière,148,7.2,4.5,1.0,49.2,35.3,74.8,50.9,15.1,4.5
Skeeter Henry,4,1.0,0.5,1.0,20.0,0.0,50.0,20.0,5.6,0.0
Skeeter Swift,283,11.6,2.2,2.9,44.5,29.8,84.1,46.9,11.5,12.2
Skip Harlicka,26,4.1,0.6,1.4,45.6,null,77.4,null,14.8,0.5
Skip Thoren,170,13.2,11.0,1.9,46.5,0.0,61.2,46.5,18.6,13.0
Skip Wise,2,2.0,1.5,0.5,50.0,-,-,50.0,2.5,0.0
Skippy Whitaker,3,0.7,0.3,0.3,16.7,null,-,null,-8.7,-0.1
Slater Martin,745,9.8,3.4,4.2,36.4,null,76.2,null,11.6,47.5
Slavko Vraneš,1,0.0,0.0,0.0,0.0,-,-,0.0,-20.4,0.0
Sleepy Floyd,957,12.8,2.6,5.4,44.4,32.4,81.5,47.0,15.5,50.6
Slick Leonard,426,9.9,2.9,3.3,34.9,null,74.5,null,10.2,3.8
Slick Watts,437,8.9,3.2,6.1,41.3,null,59.7,null,14.9,13.8
Sly Williams,305,10.9,4.2,2.0,47.8,16.2,69.2,48.0,16.0,13.4
Smush Parker,274,9.0,2.4,2.9,42.6,34.5,70.8,49.4,11.7,7.4
Solomon Alabi,26,1.5,2.3,0.2,31.4,-,70.0,31.4,10.3,0.0
Solomon Hill,341,5.9,3.3,1.6,39.5,33.5,80.4,47.3,9.2,10.0
Solomon Jones,281,3.0,2.3,0.4,46.7,11.1,71.7,46.7,10.2,5.0
Sonny Dove,222,11.1,6.0,1.0,45.7,22.2,64.7,45.9,14.0,7.2
Sonny Hertzberg,293,8.7,4.0,2.1,29.9,null,79.2,null,-,10.8
Sonny Parker,452,9.9,4.1,2.1,50.1,0.0,75.5,50.1,15.6,26.9
Sonny Weems,183,6.5,2.2,1.4,46.5,28.3,70.2,48.0,10.1,0.0
Soumaila Samake,47,1.4,1.6,0.1,38.9,-,46.2,38.9,10.0,0.3
Speedy Claxton,334,9.3,2.5,4.3,40.9,19.3,76.2,41.7,14.5,14.2
Spencer Dinwiddie,289,12.4,2.7,4.7,41.1,31.6,80.0,47.9,15.3,16.2
Spencer Hawes,684,8.7,5.7,1.9,45.7,35.0,71.6,49.0,14.0,22.6
Spencer Haywood,844,20.3,10.3,1.8,46.9,5.3,79.6,46.9,19.1,78.5
Spider Bennett,59,7.5,2.5,1.4,38.2,24.0,64.8,39.0,6.8,0.5
Spud Webb,814,9.9,2.1,5.3,45.2,31.4,84.8,47.7,15.1,40.2
Stacey Arceneaux,7,7.1,4.6,0.6,39.3,null,46.2,null,10.4,-0.1
Stacey Augmon,1001,8.0,3.2,1.6,46.9,15.2,72.8,47.0,13.7,43.8
Stacey King,438,6.4,3.3,0.9,47.8,23.5,70.7,47.9,11.9,10.9
Stan Brown,34,3.1,1.1,0.3,30.6,null,59.5,null,6.1,0.2
Stan Kimbrough,13,1.6,0.5,0.5,40.9,50.0,100.0,43.2,11.2,0.1
Stan Love,239,6.6,3.9,0.8,44.0,-,75.1,44.0,13.2,5.6
Stan McKenzie,396,9.0,2.8,1.5,44.4,null,80.2,null,13.2,14.5
Stan Miasek,365,10.6,7.6,1.4,33.0,null,62.8,null,15.4,31.2
Stan Noszka,110,6.0,-,0.6,28.0,null,66.7,null,-,2.0
Stan Patrick,53,6.1,-,1.4,39.5,null,60.5,null,-,1.6
Stan Pietkiewicz,96,3.9,1.0,1.8,45.8,33.3,80.6,50.2,13.1,1.5
Stan Stutz,166,7.1,-,1.1,25.6,null,81.3,null,-,6.7
Stan Washington,1,0.0,0.0,0.0,0.0,null,-,null,-10.3,0.0
Stanislav Medvedenko,263,5.3,2.8,0.5,45.0,15.4,74.0,45.1,13.3,6.0
Stanley Brundy,16,2.3,1.6,0.2,50.0,-,38.9,50.0,10.1,0.2
Stanley Jackson,17,2.2,1.6,0.9,51.5,20.0,100.0,53.0,17.8,0.2
Stanley Johnson,297,6.7,3.3,1.4,37.3,29.1,76.4,43.3,8.6,3.2
Stanley Roberts,300,8.5,5.2,0.6,49.9,0.0,51.4,49.9,13.6,8.1
Stanton Kidd,4,0.0,0.8,0.3,0.0,0.0,-,0.0,-13.7,-0.1
Stefano Rusconi,7,1.1,0.9,0.4,33.3,-,40.0,33.3,2.4,-0.1
Steffond Johnson,29,2.6,1.5,0.2,42.2,0.0,52.6,42.2,4.7,-0.2
Stephen Chubin,226,12.8,3.8,3.9,39.8,19.6,82.0,40.1,14.7,12.6
Stephen Curry,698,23.5,4.5,6.6,47.6,43.5,90.5,58.1,23.8,103.1
Stephen Graham,239,4.0,1.8,0.5,44.6,30.8,76.6,47.7,8.2,1.7
Stephen Howard,120,2.8,1.4,0.2,48.1,-,63.1,48.1,13.8,1.6
Stephen Jackson,858,15.1,3.9,3.1,41.4,33.3,79.8,47.1,14.3,36.1
Stephen Previs,30,1.8,0.5,0.8,38.3,12.5,53.3,39.2,6.3,-0.1
Stephen Thompson,19,1.6,1.0,0.4,37.8,0.0,37.5,37.8,11.5,0.0
Stephen Vacendak,83,9.9,2.9,2.3,39.0,20.0,75.4,39.1,11.4,1.8
Stephen Wilson,48,3.1,1.1,0.7,36.8,22.9,54.2,39.4,8.6,-0.2
Stephen Zimmerman,19,1.2,1.8,0.2,32.3,-,60.0,32.3,7.3,0.0
Stephon Marbury,846,19.3,3.0,7.6,43.3,32.5,78.4,47.0,18.7,77.5
Sterling Brown,139,5.2,3.1,1.0,42.8,35.1,75.3,51.1,10.0,3.4
Steve Alford,169,4.4,0.9,1.0,45.9,32.4,87.0,48.7,14.4,3.2
Steve Bardo,33,2.2,1.8,1.3,32.9,10.0,69.6,33.5,8.1,-0.1
Steve Blake,870,6.5,2.1,4.0,40.1,38.3,77.9,50.1,11.1,29.1
Steve Bracey,187,6.1,1.6,2.2,46.6,null,68.4,null,12.6,3.9
Steve Bucknall,18,1.3,0.4,0.6,27.3,0.0,83.3,27.3,0.0,-0.3
Steve Burtt,101,5.8,0.9,1.2,42.6,14.3,69.5,42.8,10.4,0.0
Steve Colter,526,6.3,2.0,2.8,44.8,28.9,77.8,46.1,12.9,17.3
Steve Courtin,24,4.2,0.9,0.9,40.8,null,81.0,null,6.9,0.2
Steve Downing,27,2.4,1.5,0.4,31.8,null,55.0,null,9.2,-0.2
Steve Francis,576,18.1,5.6,6.0,42.9,34.1,79.7,46.3,18.3,54.1
Steve Goodrich,21,1.1,1.2,0.5,32.1,33.3,55.6,33.9,2.7,-0.2
Steve Green,205,5.8,2.4,0.8,44.1,0.0,73.0,44.1,12.0,3.4
Steve Hamer,35,2.2,1.7,0.2,52.6,0.0,55.2,52.6,8.9,0.2
Steve Hamilton,82,4.5,3.4,0.5,37.2,null,69.7,null,9.3,0.9
Steve Harris,207,7.0,1.8,1.1,43.4,5.0,84.2,43.5,13.3,3.1
Steve Hawes,688,8.4,6.2,1.9,48.3,29.8,79.0,48.5,14.3,37.1
Steve Hayes,212,2.6,2.5,0.4,48.2,0.0,50.0,48.2,8.4,2.9
Steve Henson,238,3.1,0.7,2.0,40.3,43.2,86.9,48.6,11.5,3.8
Steve Johnson,626,11.7,5.5,1.2,57.2,0.0,63.4,57.2,15.3,26.9
Steve Jones,704,15.2,3.5,2.2,44.4,33.8,82.2,45.4,13.8,36.9
Steve Kerr,910,6.0,1.2,1.8,47.9,45.4,86.4,56.4,13.1,47.2
Steve Kuberski,568,5.5,3.8,0.6,41.7,null,76.7,null,11.4,11.4
Steve Lingenfelter,10,1.0,1.6,0.5,71.4,-,0.0,71.4,3.1,0.0
Steve Malovic,39,2.1,2.2,0.7,46.3,-,66.7,46.3,7.2,0.3
Steve Mix,788,10.6,5.3,1.8,49.9,28.6,80.3,49.9,16.2,57.6
Steve Nash,1217,14.3,3.0,8.5,49.0,42.8,90.4,55.6,20.0,129.7
Steve Novak,467,4.7,1.3,0.3,43.7,43.0,87.7,60.5,12.7,14.5
Steve Patterson,350,4.4,4.7,1.3,40.3,null,59.4,null,11.2,4.8
Steve Scheffler,174,1.9,1.0,0.1,55.8,20.0,75.9,56.0,13.5,2.9
Steve Sheppard,106,3.5,1.7,0.6,45.9,null,63.3,null,10.8,0.9
Steve Smith,942,14.3,3.2,3.1,44.0,35.8,84.5,49.4,16.1,83.7
Steve Stipanovich,403,13.2,7.8,2.3,48.4,17.9,79.6,48.6,15.1,30.4
Steven Adams,501,9.8,7.6,1.1,59.0,0.0,55.4,59.0,17.1,42.9
Steven Hill,1,2.0,3.0,0.0,100.0,-,-,100.0,88.3,0.0
Steven Hunter,400,4.5,3.2,0.2,56.0,0.0,48.5,56.0,13.0,10.6
Steven Kramer,124,8.5,2.5,1.9,42.9,12.5,78.0,43.0,12.5,4.3
Steven Smith,8,0.6,0.8,0.0,25.0,-,50.0,25.0,-1.8,-0.1
Stevin Smith,8,1.8,1.3,0.5,33.3,16.7,100.0,36.1,3.3,-0.1
Stew Johnson,647,16.3,6.6,1.5,42.3,30.8,78.8,43.5,15.0,11.8
Stewart Granger,80,4.0,1.0,2.2,41.4,23.5,74.2,42.1,8.4,-0.1
Stojko Vranković,170,2.8,3.0,0.3,47.7,-,59.8,47.7,9.7,1.3
Stromile Swift,547,8.4,4.6,0.5,47.3,7.4,69.9,47.3,16.1,21.3
Stu Lantz,547,12.4,3.3,2.9,43.5,null,81.4,null,13.4,32.5
Stuart Gray,386,2.3,2.6,0.4,44.6,0.0,66.3,44.6,8.6,3.3
Stéphane Lasme,16,5.2,3.3,0.2,45.1,-,59.4,45.1,11.7,0.3
Sun Yue,10,0.6,0.0,0.2,27.3,0.0,-,27.3,-8.6,-0.1
Sundiata Gaines,113,4.5,1.5,1.8,39.7,30.1,56.2,44.5,14.5,1.4
Sviatoslav Mykhailiuk,75,4.9,1.1,1.2,37.2,39.0,70.5,50.6,8.3,0.4
Swede Halbrook,143,5.5,6.6,0.4,34.7,null,59.1,null,10.1,0.3
Swen Nater,722,12.4,11.6,1.7,53.5,10.0,74.8,53.5,17.6,58.5
Sylvester Gray,55,8.0,5.2,2.1,42.0,25.0,67.3,42.1,11.2,0.7
Sylvester Norris,17,2.4,2.5,0.4,41.9,-,66.7,41.9,3.3,-0.2
