Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Royal Ivey,492,3.3,1.1,1.0,40.6,36.1,70.6,45.9,8.4,4.5
Royce O'Neale,188,5.3,3.7,1.6,45.6,39.3,78.7,55.5,9.6,8.2
Royce White,3,0.0,0.0,0.0,0.0,-,-,0.0,-8.3,0.0
Ruben Boumtje-Boumtje,44,1.0,1.3,0.1,36.8,-,55.6,36.8,6.4,0.2
Ruben Nembhard,10,4.0,0.8,1.7,43.2,0.0,80.0,43.2,13.3,0.2
Ruben Patterson,649,10.7,4.2,1.8,51.7,17.9,64.1,52.0,17.1,35.1
Rubin Russell,26,5.4,2.0,0.3,35.4,18.2,61.0,36.7,6.1,-0.3
Rubén Garcés,13,1.2,2.2,0.4,31.8,-,25.0,31.8,9.7,0.0
Rubén Wolkowyski,41,2.0,1.1,0.1,32.5,0.0,68.4,32.5,6.0,-0.1
Rudy Fernández,249,9.1,2.4,2.2,39.9,36.0,84.0,51.1,14.0,14.2
Rudy Gay,915,17.3,5.9,2.2,45.6,34.7,79.7,49.2,16.8,56.2
Rudy Gobert,441,11.4,10.8,1.4,63.3,0.0,62.9,63.3,21.5,58.4
Rudy Hackett,28,5.5,3.3,1.1,41.1,-,61.9,41.1,10.0,0.4
Rudy LaRusso,736,15.6,9.4,2.1,43.1,null,76.7,null,15.4,61.4
Rudy Macklin,160,6.4,2.9,0.8,44.9,0.0,77.6,44.9,10.0,3.2
Rudy Tomjanovich,768,17.4,8.1,2.0,50.1,26.2,78.4,50.2,16.9,70.4
Rudy White,124,3.1,1.0,0.9,40.8,0.0,74.2,40.8,9.2,0.2
Rui Hachimura,25,13.9,5.8,1.6,48.2,20.8,85.2,49.8,14.3,0.9
Rumeal Robinson,336,7.6,1.8,3.5,43.2,34.4,61.1,45.6,12.9,5.2
Russ Lee,97,2.9,1.2,0.7,39.1,null,68.5,null,14.0,0.5
Russ Schoene,290,5.1,2.5,0.6,43.5,33.5,75.1,45.7,11.1,4.5
Russ Smith,27,2.0,0.6,0.7,31.9,18.8,76.9,35.1,7.8,-0.2
Russell Critchfield,47,3.4,0.6,1.1,36.1,0.0,65.5,36.1,7.9,0.1
Russell Cross,45,3.7,1.8,0.5,57.1,-,41.8,57.1,15.3,0.8
Russell Westbrook,852,23.0,7.0,8.3,43.4,30.4,80.1,46.4,23.5,98.7
Rusty LaRue,98,5.0,1.3,1.6,37.6,31.8,84.1,43.1,8.9,0.5
Ryan Anderson,649,12.3,5.3,0.9,42.2,38.0,85.4,52.3,16.5,46.7
Ryan Arcidiacono,140,5.2,2.2,2.6,43.3,37.3,84.8,53.5,10.6,4.8
Ryan Bowen,507,2.6,2.1,0.5,45.6,20.6,69.3,46.2,10.5,12.4
Ryan Broekhoff,52,3.9,1.5,0.5,45.0,42.5,80.0,60.9,11.5,1.1
Ryan Gomes,487,10.1,4.6,1.5,44.5,34.9,79.9,48.4,12.5,19.4
Ryan Hollins,518,3.7,2.2,0.3,58.4,0.0,64.9,58.4,11.0,10.4
Ryan Humphrey,85,2.3,2.2,0.2,34.4,0.0,53.9,34.4,6.6,-0.4
Ryan Kelly,163,6.0,3.1,1.3,37.8,31.6,79.7,43.8,10.5,3.0
Ryan Lorthridge,37,7.4,1.9,2.7,47.5,21.4,64.8,48.2,12.9,0.4
Ryan Reid,5,1.6,0.4,0.0,80.0,-,-,80.0,17.6,0.1
Ryan Robertson,1,5.0,0.0,0.0,33.3,0.0,100.0,33.3,2.6,0.0
Ryan Stack,43,2.3,1.8,0.2,35.2,0.0,78.7,35.2,7.2,0.2
