Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Jack Tingle,39,2.3,-,0.2,25.9,null,51.5,null,-,0.4
Jack Toomay,131,6.7,-,0.9,37.6,null,69.1,null,-,6.3
Jack Turner,65,4.3,2.4,1.2,36.0,null,78.9,null,10.5,0.6
Jack Turner,42,4.8,2.0,1.0,38.0,null,76.2,null,8.7,0.0
Jack Twyman,823,19.2,6.6,2.3,45.0,null,77.8,null,17.8,75.0
Jackie Butler,69,5.0,3.0,0.4,53.9,-,77.5,53.9,14.6,1.4
Jackie Dinkins,18,2.5,1.1,0.4,41.5,null,55.0,null,13.7,0.1
Jackie Moore,134,2.7,2.5,0.5,39.1,null,62.3,null,7.4,1.3
Jackie Moreland,582,9.8,5.9,1.6,42.0,30.0,72.1,42.0,13.0,19.1
Jackie Ridgle,32,1.8,0.5,0.2,43.2,null,73.1,null,13.7,0.2
Jackie Robinson,22,3.8,1.2,0.6,46.3,0.0,70.0,46.3,13.7,0.3
Jackson Vroman,87,3.3,3.0,0.6,40.8,0.0,58.0,40.8,8.2,0.0
Jacky Dorsey,60,2.4,2.4,0.3,38.9,-,54.4,38.9,8.4,0.3
Jacob Evans,48,2.5,1.1,0.9,31.7,31.6,81.8,36.0,3.2,-0.7
Jacob Pullen,3,0.7,0.0,0.0,50.0,0.0,-,50.0,-2.3,0.0
Jacob Wiley,5,0.8,2.2,0.4,25.0,50.0,50.0,37.5,8.2,0.1
Jacque Vaughn,776,4.5,1.3,2.5,42.9,35.2,77.9,44.5,10.1,15.4
Jae Crowder,579,9.5,4.0,1.5,42.0,33.6,77.8,50.9,12.9,30.0
Jahidi White,334,5.9,5.8,0.2,51.0,0.0,53.4,51.0,14.2,10.4
Jahlil Okafor,211,11.1,5.1,1.0,53.4,23.5,67.5,53.5,16.5,6.1
Jake Bornheimer,75,4.6,-,0.7,29.5,null,67.1,null,-,1.2
Jake Carter,24,3.4,-,1.0,30.7,null,67.9,null,-,0.7
Jake Fendley,103,2.8,1.2,0.9,34.4,null,74.2,null,10.2,2.1
Jake Ford,31,4.1,0.6,1.1,46.2,null,76.4,null,15.4,0.7
Jake Jones,17,4.5,1.5,0.7,38.9,null,64.5,null,8.6,0.0
Jake Layman,155,5.2,1.9,0.6,45.8,31.0,70.3,52.7,11.3,3.0
Jake Pelkington,54,11.1,-,2.4,41.2,null,79.0,null,-,8.1
Jake Tsakalidis,315,4.8,3.9,0.3,49.0,0.0,65.7,49.0,11.8,9.9
Jake Voskuhl,450,4.0,3.4,0.5,48.7,33.3,71.4,48.8,10.8,11.6
Jake Weber,50,3.5,-,0.1,29.2,null,69.6,null,-,1.4
Jakob Pöltl,249,5.4,4.7,0.9,63.6,50.0,55.6,63.6,17.4,14.4
Jalen Brunson,110,8.7,2.4,3.2,46.6,34.2,73.3,52.2,13.5,4.1
Jalen Jones,32,4.8,2.3,0.3,40.0,37.0,67.4,47.7,11.0,0.4
Jalen McDaniels,2,2.0,0.5,0.0,40.0,0.0,-,40.0,11.3,0.0
Jalen Rose,923,14.3,3.5,3.8,44.3,35.5,80.1,47.7,15.3,47.2
Jamaal Franklin,24,1.8,1.0,0.4,41.5,46.2,100.0,48.8,4.7,0.0
Jamaal Magloire,680,7.2,6.5,0.6,48.0,0.0,63.9,48.0,13.5,27.7
Jamaal Tinsley,547,8.5,2.9,6.1,39.3,29.9,71.6,43.7,13.6,17.2
Jamaal Wilkes,828,17.7,6.2,2.5,49.9,13.5,75.9,50.0,16.5,71.3
Jamal Crawford,1326,14.6,2.2,3.4,41.0,34.8,86.2,47.7,15.1,60.6
Jamal Mashburn,611,19.1,5.4,4.0,41.8,34.5,76.6,45.6,15.7,43.7
Jamal Murray,275,15.2,3.6,3.6,43.5,35.8,88.5,50.5,15.3,14.8
Jamal Robinson,6,1.0,1.8,0.3,13.6,0.0,-,13.6,-1.9,-0.2
Jamal Sampson,72,2.0,3.4,0.4,49.1,0.0,53.7,49.1,13.0,1.4
Jamario Moon,286,6.3,4.3,1.0,46.1,32.9,80.3,51.8,13.1,14.3
Jameel Warney,3,5.7,3.0,0.0,58.3,-,60.0,58.3,22.5,0.1
Jameer Nelson,878,11.3,3.0,5.1,43.6,36.8,81.0,50.2,14.4,48.3
Jamel Artis,15,5.1,2.5,1.2,39.2,27.6,58.3,44.3,6.9,0.0
Jamel Thomas,12,2.5,1.2,0.5,37.8,16.7,100.0,39.2,4.6,-0.3
James Anderson,247,5.8,2.3,1.2,41.1,32.1,75.5,48.8,9.9,3.3
James Augustine,27,1.6,1.2,0.1,51.4,-,50.0,51.4,11.1,0.3
James Bailey,595,8.8,5.0,0.8,48.4,7.7,70.3,48.4,13.0,16.3
James Blackwell,13,1.4,0.8,0.8,61.5,-,66.7,61.5,11.6,0.2
James Collins,23,2.6,0.6,0.1,38.2,45.0,57.1,46.4,15.3,0.0
James Cotton,19,2.6,0.8,0.0,35.9,0.0,77.8,35.9,12.3,0.0
James Donaldson,957,8.6,7.8,0.8,57.1,-,73.2,57.1,13.8,62.3
James Edwards,1168,12.7,5.1,1.3,49.5,4.8,69.8,49.5,14.7,59.7
James Ennis,315,6.5,3.2,0.9,45.6,35.8,79.1,53.6,11.7,13.4
James Harden,800,25.0,5.3,6.3,44.4,36.6,85.8,52.7,24.8,130.2
James Hardy,249,5.7,5.3,1.3,48.1,33.3,70.0,48.2,11.4,6.3
James Johnson,609,7.9,3.6,2.1,47.7,30.5,69.4,51.4,14.5,23.7
James Jones,709,5.2,1.8,0.5,40.1,40.1,84.0,53.0,11.3,25.2
James Lang,11,1.0,1.0,0.2,44.4,-,60.0,44.4,6.6,0.1
James Michael McAdoo,111,3.0,1.7,0.3,52.8,29.4,53.4,53.8,14.6,2.4
James Nunnally,28,2.9,0.9,0.5,33.8,32.0,76.9,43.8,6.6,0.0
James Phelan,4,0.8,1.3,0.5,0.0,null,50.0,null,-4.8,-0.1
James Posey,864,8.6,4.7,1.6,41.0,34.9,82.0,49.5,12.4,51.6
James Ray,103,3.2,2.2,0.7,42.8,33.3,62.9,42.9,10.0,-0.3
James Robinson,381,7.6,1.7,1.9,39.4,34.8,66.6,47.0,11.2,5.8
James Scott,8,0.1,0.8,0.4,0.0,0.0,50.0,0.0,-4.1,-0.1
James Silas,685,16.1,3.0,3.8,49.5,0.0,85.5,49.5,17.0,60.3
James Singleton,243,3.9,3.7,0.4,46.2,29.2,83.3,48.5,14.0,8.1
James Southerland,4,3.5,2.0,0.0,33.3,50.0,50.0,43.3,11.8,0.0
James Thomas,33,1.6,2.3,0.2,56.4,-,50.0,56.4,9.1,0.4
James Webb III,10,1.6,2.4,0.4,25.0,21.1,-,33.3,2.2,-0.1
James White,67,2.7,1.0,0.5,43.8,34.0,67.6,49.1,9.9,0.8
James Wilkes,114,4.8,2.4,0.9,46.3,0.0,72.3,46.3,11.2,2.0
James Worthy,926,17.6,5.1,3.0,52.1,24.1,76.9,52.5,17.7,81.2
James Young,95,2.3,1.0,0.3,36.7,27.7,56.3,45.7,7.4,0.8
JamesOn Curry,1,0.0,0.0,0.0,-,-,-,-,-,0.0
Jamie Feick,201,4.5,7.1,0.7,42.4,40.0,62.9,43.2,12.4,8.2
Jamie Waller,9,4.7,1.4,0.3,40.0,0.0,55.6,40.0,7.1,-0.2
Jamie Watson,102,3.2,1.5,1.1,46.8,31.6,69.4,49.1,9.2,1.2
Jamil Wilson,15,7.0,2.1,0.7,46.9,42.9,50.0,63.6,11.4,0.5
Jamison Brewer,54,1.6,0.9,1.0,37.2,25.0,39.3,41.5,7.0,0.0
Jan van Breda Kolff,598,6.2,4.3,2.0,44.4,28.2,82.1,44.5,10.4,22.3
Jan Veselý,162,3.6,3.5,0.6,52.1,0.0,40.8,52.1,10.9,4.0
Jannero Pargo,499,6.4,1.4,2.0,39.1,35.6,86.4,45.5,11.8,4.9
Jared Cunningham,84,2.3,0.7,0.5,34.7,30.6,67.4,40.2,6.8,0.2
Jared Dudley,871,7.6,3.2,1.6,46.4,39.4,73.2,54.9,12.6,42.6
Jared Harper,1,0.0,0.0,0.0,0.0,0.0,-,0.0,-19.5,0.0
Jared Jeffries,629,4.8,4.1,1.3,42.6,25.0,58.3,44.0,9.6,13.1
Jared Reiner,46,1.2,2.4,0.3,34.2,-,28.6,34.2,3.9,-0.2
Jared Sullinger,269,10.8,7.5,1.8,43.6,27.2,72.3,46.3,16.2,15.3
Jared Terrell,14,2.2,0.4,0.9,30.8,23.5,50.0,35.9,0.7,-0.3
Jarell Eddie,34,2.6,0.9,0.1,30.2,29.2,94.1,41.3,10.1,0.2
Jarell Martin,184,5.4,3.5,0.6,43.4,34.6,76.6,47.0,10.5,3.2
Jaren Jackson,431,5.5,1.8,1.2,39.1,35.3,76.4,46.9,10.1,11.5
Jaren Jackson Jr.,95,15.3,4.8,1.3,49.4,38.9,76.3,56.2,16.8,5.5
Jarnell Stokes,28,2.4,1.4,0.3,58.1,-,53.1,58.1,19.4,0.6
Jaron Blossomgame,27,4.2,3.6,0.5,44.3,25.6,76.9,49.1,10.2,0.3
Jarred Vanderbilt,21,1.2,1.2,0.2,50.0,0.0,60.0,50.0,10.6,0.0
Jarrell Brantley,2,0.0,2.0,0.5,-,-,-,-,10.2,0.0
Jarrett Allen,188,10.0,7.5,1.1,60.1,17.5,71.0,60.6,18.8,16.3
Jarrett Culver,35,8.9,3.4,2.0,37.8,25.4,43.8,42.9,9.8,0.0
Jarrett Durham,1,0.0,0.0,0.0,-,-,-,-,-52.7,0.0
Jarrett Jack,867,10.8,2.9,4.6,44.0,34.3,85.5,48.0,14.1,36.8
Jarrod Uthoff,9,4.4,2.4,1.0,42.1,33.3,71.4,46.1,13.9,0.2
Jarron Collins,542,3.9,2.9,0.8,45.5,0.0,69.9,45.5,9.4,15.7
Jarvis Hayes,427,8.3,3.1,1.1,41.5,35.6,79.8,47.4,10.8,10.2
Jarvis Varnado,37,2.9,1.9,0.4,58.2,-,51.8,58.2,11.5,0.7
Jason Caffey,462,7.3,4.4,0.9,48.1,0.0,63.7,48.1,12.5,13.5
Jason Collier,151,5.6,2.9,0.3,45.5,35.0,73.8,46.0,11.7,1.9
Jason Collins,735,3.6,3.7,0.9,41.1,20.6,64.7,41.2,7.0,20.1
Jason Hart,341,4.8,1.7,2.3,41.7,31.5,78.8,43.9,12.2,8.6
Jason Kapono,509,6.7,1.7,0.8,44.2,43.4,83.5,51.7,10.5,10.3
Jason Kidd,1391,12.6,6.3,8.7,40.0,34.9,78.5,46.4,17.9,138.6
Jason Lawson,17,1.5,1.6,0.3,60.0,-,80.0,60.0,21.5,0.5
Jason Maxiell,618,5.6,4.2,0.4,49.5,0.0,56.4,49.5,13.0,20.3
Jason Miskiri,1,0.0,0.0,1.0,0.0,0.0,-,0.0,-12.4,0.0
Jason Richardson,857,17.1,5.0,2.7,43.8,37.0,70.7,50.2,16.3,59.1
Jason Sasser,14,2.1,1.1,0.3,41.2,33.3,50.0,42.6,7.6,0.0
Jason Smith,616,6.1,3.4,0.7,46.8,33.3,78.3,48.0,12.9,14.1
Jason Terry,1410,13.4,2.3,3.8,44.4,38.0,84.5,51.7,16.2,102.0
Jason Thompson,588,8.9,6.6,1.1,49.6,14.3,65.7,49.7,13.5,23.8
Jason Williams,788,10.5,2.3,5.9,39.8,32.7,81.3,47.9,14.2,38.5
Jasper Wilson,70,5.2,2.7,0.6,37.8,42.9,65.2,38.6,9.8,0.4
Javaris Crittenton,113,5.3,2.4,1.8,44.2,23.1,63.8,45.4,10.6,0.1
Javonte Green,28,2.9,1.4,0.3,54.8,26.7,72.7,58.1,12.8,0.5
Jawad Williams,90,3.8,1.5,0.6,36.9,31.3,71.9,43.5,7.1,0.5
Jawann Oldham,329,4.4,4.1,0.5,47.9,0.0,60.7,47.9,10.7,4.3
Jawun Evans,56,4.2,1.7,2.0,34.5,26.3,77.6,37.3,6.7,-0.4
Jaxson Hayes,35,8.1,4.6,0.9,63.9,25.0,65.0,64.2,17.7,2.4
Jay Arnette,114,3.7,1.0,1.2,36.5,null,76.0,null,7.7,0.1
Jay Carty,28,2.7,2.1,0.4,38.2,null,72.7,null,10.1,-0.1
Jay Edwards,4,1.8,0.5,1.0,42.9,0.0,33.3,42.9,7.8,0.0
Jay Guidinger,64,1.5,1.5,0.3,40.2,-,60.9,40.2,9.9,0.4
Jay Humphries,788,11.1,2.5,5.5,47.6,29.7,78.2,49.1,13.9,45.0
Jay Miller,117,5.5,1.8,0.4,41.5,0.0,71.7,41.5,11.9,1.4
Jay Murphy,67,2.4,1.7,0.2,33.2,0.0,60.7,33.2,6.7,-0.5
Jay Taylor,17,3.0,0.6,0.3,40.4,23.1,66.7,43.3,9.5,-0.1
Jay Vincent,576,15.2,5.5,2.0,47.4,14.8,78.4,47.4,15.9,27.5
Jay Williams,75,9.5,2.6,4.7,39.9,32.2,64.0,44.6,12.2,0.8
Jaylen Adams,34,3.2,1.8,1.9,34.5,33.8,77.8,45.9,7.6,0.1
Jaylen Brown,253,12.4,4.3,1.4,47.1,36.9,68.0,53.7,13.7,12.5
Jaylen Hoard,7,1.0,1.1,0.3,50.0,-,50.0,50.0,19.2,0.1
Jaylen Morris,10,3.8,2.1,1.1,40.5,23.1,50.0,44.0,7.8,-0.1
Jaylen Nowell,7,4.4,0.7,0.9,35.5,11.8,87.5,38.7,7.4,0.0
Jayson Tatum,194,15.9,5.8,2.0,45.1,38.7,84.2,51.2,15.6,14.8
Jayson Williams,475,7.3,7.5,0.6,44.0,12.5,60.6,44.0,15.1,20.0
Jeff Adrien,153,4.6,4.3,0.7,47.4,0.0,62.8,47.4,15.0,4.4
Jeff Ayres,237,2.9,2.7,0.4,55.3,40.0,77.6,55.5,12.4,6.3
Jeff Cook,518,5.3,4.5,1.4,46.2,5.6,71.6,46.2,10.9,17.7
Jeff Cross,21,1.2,1.4,0.0,25.0,-,56.0,25.0,1.5,-0.1
Jeff Foote,4,1.0,1.5,0.0,33.3,-,-,33.3,-0.9,-0.1
Jeff Foster,764,4.9,6.9,0.9,49.7,13.0,61.5,49.8,14.2,47.5
Jeff Grayer,438,7.4,3.0,1.4,45.7,25.5,66.3,46.3,12.0,9.0
Jeff Green,890,13.0,4.4,1.6,44.0,33.3,80.5,48.7,13.2,40.9
Jeff Halliburton,92,6.1,1.6,1.3,44.0,null,81.4,null,13.9,1.4
Jeff Hornacek,1077,14.5,3.4,4.9,49.6,40.3,87.7,53.0,17.7,108.9
Jeff Judkins,272,5.4,1.6,1.0,47.8,31.5,81.2,48.7,12.9,6.3
Jeff Lamp,291,5.1,1.5,0.9,47.0,22.2,84.1,47.4,11.5,5.2
Jeff Lebo,4,1.5,1.0,0.8,28.6,-,100.0,28.6,5.8,0.0
Jeff Malone,905,19.0,2.6,2.4,48.4,26.8,87.1,48.7,15.2,54.2
Jeff Martin,143,6.7,2.0,0.8,41.7,28.2,69.4,43.3,9.3,2.1
Jeff McInnis,576,9.4,2.0,4.4,43.1,32.8,79.6,46.1,12.6,23.1
Jeff Mullins,804,16.2,4.3,3.8,46.3,null,81.4,null,16.3,62.8
Jeff Nordgaard,13,1.4,1.1,0.2,27.8,-,88.9,27.8,11.6,0.0
Jeff Ruland,332,17.4,10.2,3.0,56.4,15.8,71.8,56.4,18.7,34.3
Jeff Sanders,55,2.0,1.9,0.5,39.5,-,60.9,39.5,7.1,-0.1
Jeff Sheppard,18,2.2,1.2,0.9,38.5,28.6,61.5,41.0,8.7,0.3
Jeff Slade,3,1.3,2.3,0.0,40.0,null,0.0,null,5.8,0.0
Jeff Taylor,56,3.2,1.5,2.0,41.2,0.0,69.6,41.2,8.1,-0.1
Jeff Taylor,132,6.1,2.0,0.8,40.9,31.9,66.5,46.5,8.9,1.3
Jeff Teague,742,12.8,2.5,5.8,44.6,35.7,84.3,49.0,17.1,50.7
Jeff Trepagnier,31,2.8,1.4,0.7,33.7,46.2,70.0,36.6,9.5,-0.2
Jeff Turner,612,6.0,3.3,1.0,46.7,34.4,76.9,47.8,8.4,8.9
Jeff Webb,75,2.1,0.8,0.6,37.6,null,71.1,null,6.6,-0.1
Jeff Webster,11,1.6,0.6,0.3,34.8,33.3,-,39.1,7.0,0.0
Jeff Wilkins,454,7.9,5.7,1.0,45.9,0.0,74.3,45.9,10.5,8.8
Jeff Withey,206,3.2,2.5,0.3,52.5,14.3,71.6,52.7,16.9,6.8
Jeffrey Congdon,306,6.5,2.0,3.3,37.7,28.5,79.9,40.2,8.6,6.3
Jelani McCoy,260,4.6,3.5,0.5,53.9,-,49.0,53.9,12.6,5.1
Jemerrio Jones,6,4.5,8.2,2.2,36.4,20.0,50.0,39.4,12.1,0.2
Jerald Honeycutt,54,5.1,1.9,0.7,39.1,36.2,63.2,45.8,10.6,0.3
Jerami Grant,420,8.9,3.9,1.0,46.2,34.1,65.8,51.8,12.6,20.1
Jerel McNeal,6,1.5,0.5,0.3,27.3,50.0,100.0,31.8,1.2,-0.1
Jeremy Evans,250,3.5,2.6,0.4,56.9,23.1,68.7,57.3,17.3,8.2
Jeremy Lamb,462,10.5,3.7,1.6,44.4,34.0,85.4,50.3,16.0,22.7
Jeremy Lin,480,11.6,2.8,4.3,43.3,34.2,80.9,48.5,15.3,23.5
Jeremy Pargo,83,4.7,1.0,1.8,37.3,31.3,65.2,41.6,8.1,-0.8
Jeremy Richardson,45,1.9,0.6,0.1,33.3,38.5,62.5,40.9,4.5,-0.3
Jeremy Tyler,104,3.6,2.6,0.2,45.0,0.0,55.7,45.0,11.1,0.3
Jerian Grant,273,6.1,1.9,2.9,41.2,32.4,77.1,47.3,12.6,8.3
Jermaine Jackson,135,1.9,1.1,1.4,40.1,15.8,71.1,40.8,8.8,1.0
Jermaine O'Neal,1011,13.2,7.2,1.4,46.7,14.7,71.5,46.7,17.9,66.0
Jermaine Taylor,65,5.4,1.7,0.7,44.1,28.4,73.0,47.1,11.9,0.2
Jermareo Davidson,52,3.1,1.8,0.3,42.5,-,57.8,42.5,10.5,0.0
Jerome Allen,117,2.9,1.1,1.7,35.0,31.7,63.0,41.1,8.5,0.2
Jerome Anderson,49,2.6,0.5,0.3,49.0,null,69.4,null,11.4,0.4
Jerome Beasley,2,1.0,0.5,0.0,33.3,-,-,33.3,5.9,0.0
Jerome Dyson,9,7.4,2.1,2.0,39.6,12.5,77.8,40.6,11.3,0.1
Jerome Harmon,10,4.6,2.3,1.2,39.6,100.0,50.0,40.6,10.1,0.0
Jerome Henderson,7,2.3,1.1,0.0,37.5,-,100.0,37.5,0.7,-0.1
Jerome James,358,4.3,3.1,0.3,48.5,0.0,61.7,48.5,10.6,2.9
Jerome Jordan,65,2.8,2.0,0.3,52.8,-,85.2,52.8,17.1,1.7
Jerome Kersey,1153,10.3,5.5,1.9,46.5,20.1,69.0,46.7,14.9,69.5
Jerome Lane,218,5.3,5.8,1.5,44.1,6.3,37.9,44.2,12.6,2.3
Jerome Robinson,63,3.4,1.4,0.8,37.6,30.0,61.5,45.2,6.0,0.0
Jerome Whitehead,679,6.5,4.8,0.6,49.7,0.0,71.8,49.7,12.0,16.4
Jerome Williams,587,6.6,6.4,0.8,50.2,3.8,64.5,50.2,15.9,37.9
Jerrelle Benimon,2,0.0,1.5,0.0,-,-,-,-,4.7,0.0
Jerrod Mustaf,179,4.0,2.5,0.6,44.9,0.0,64.8,44.9,10.7,1.7
Jerry Baskerville,21,1.2,1.3,0.1,30.8,null,62.5,null,8.0,0.0
Jerry Bird,11,2.3,1.1,0.4,37.5,null,100.0,null,12.9,0.0
Jerry Chambers,320,8.3,3.2,0.8,44.0,20.0,77.4,44.0,13.2,5.2
Jerry Dover,4,2.0,0.0,0.3,33.3,40.0,-,44.4,10.1,0.0
Jerry Eaves,168,6.7,1.2,2.5,47.2,7.1,77.3,47.2,11.8,2.6
Jerry Fleishman,262,5.8,4.6,1.6,27.7,null,63.8,null,13.7,7.8
Jerry Fowler,6,1.5,1.7,0.3,30.8,null,25.0,null,3.8,-0.1
Jerry Greenspan,25,4.9,3.3,0.4,38.8,null,72.4,null,9.8,0.4
Jerry Grote,11,1.3,0.4,0.4,54.5,null,100.0,null,14.9,0.1
Jerry Harkness,86,7.2,2.7,1.8,44.0,20.0,66.5,44.1,13.8,3.4
Jerry Kelly,46,5.7,-,0.5,29.1,null,66.1,null,-,2.4
Jerry Lucas,829,17.0,15.6,3.3,49.9,null,78.3,null,18.9,98.4
Jerry McKee,1,0.0,0.0,0.0,0.0,-,-,0.0,-29.8,0.0
Jerry Nagel,14,0.9,-,1.3,21.4,null,25.0,null,-,-0.1
Jerry Paulson,6,3.3,1.7,0.7,34.8,null,66.7,null,7.9,0.0
Jerry Pender,11,2.5,0.5,0.4,26.7,33.3,76.9,28.3,4.2,-0.2
Jerry Pettway,87,9.1,3.5,1.4,33.9,25.8,65.3,34.8,9.7,-2.0
Jerry Reynolds,443,9.1,3.0,2.0,41.8,22.6,74.9,42.2,15.0,10.5
Jerry Rook,28,3.0,1.1,0.4,45.1,0.0,84.6,45.1,14.4,0.3
Jerry Rullo,95,2.9,-,0.7,29.2,null,59.1,null,-,2.0
Jerry Sichting,598,6.9,1.4,3.3,50.7,27.1,85.7,51.3,11.7,21.2
Jerry Sloan,755,14.0,7.4,2.5,42.7,null,72.2,null,13.2,49.5
Jerry Smith,5,1.4,1.4,0.8,21.4,16.7,-,25.0,7.8,0.0
Jerry Stackhouse,970,16.9,3.2,3.3,40.9,30.9,82.2,44.6,16.5,52.4
Jerry West,932,27.0,5.8,6.7,47.4,null,81.4,null,22.9,162.6
Jerryd Bayless,586,8.4,2.1,2.9,41.1,36.1,81.8,47.1,12.2,18.6
Jeryl Sasser,82,2.5,2.3,0.8,30.3,29.5,68.7,33.3,8.3,0.7
Jesse Arnelle,31,4.7,5.5,0.6,31.7,null,62.3,null,12.6,0.0
Jesse Branson,83,13.1,6.6,0.8,42.7,22.2,70.2,42.8,19.2,5.8
Jesse Dark,47,3.6,0.8,0.6,47.1,null,55.0,null,11.0,0.3
Jevon Carter,63,4.0,1.8,1.7,32.2,33.8,80.0,41.6,8.3,0.2
Jim Ard,431,4.4,4.3,0.6,40.2,23.5,66.2,40.3,10.6,4.0
Jim Baechtold,321,9.7,3.1,2.1,38.8,null,78.3,null,13.1,14.8
Jim Barnes,454,8.8,6.5,0.8,42.9,null,68.4,null,12.5,14.2
Jim Barnett,732,11.7,3.1,3.0,43.5,null,79.7,null,14.6,33.2
Jim Bostic,4,6.5,4.0,0.8,54.5,null,40.0,null,18.9,0.1
Jim Bradley,98,7.0,5.4,1.3,42.9,0.0,72.7,42.9,12.3,3.7
Jim Brasco,20,3.9,1.2,1.1,26.6,null,79.4,null,7.6,-0.2
Jim Brewer,703,5.8,6.3,1.5,44.8,7.7,57.1,44.8,12.2,29.3
Jim Brogan,121,5.1,1.5,1.8,44.4,26.7,74.8,45.4,13.1,1.2
Jim Browne,35,1.4,-,0.2,36.0,null,48.3,null,-,0.1
Jim Burns,36,4.4,1.7,0.7,37.5,0.0,57.3,37.5,6.4,0.0
Jim Caldwell,137,7.1,7.7,2.0,42.5,13.3,63.1,42.6,13.2,5.7
Jim Chones,788,12.5,8.2,1.6,47.8,0.0,68.0,47.8,13.9,45.8
Jim Cleamons,652,8.3,3.0,3.9,46.0,22.6,76.5,46.1,12.6,29.1
Jim Creighton,32,1.0,1.4,0.1,27.9,null,43.8,null,5.5,-0.2
Jim Davis,597,6.7,5.2,1.2,46.1,null,67.4,null,14.2,19.2
