Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Kevin Knox,182,8.5,3.2,0.9,36.9,34.5,70.3,44.6,8.6,-0.6
Kyle Korver,1232,9.7,3.0,1.7,44.2,42.9,87.7,57.4,12.8,73.4
Kosta Koufos,686,5.7,5.0,0.5,53.4,0.0,58.2,53.4,15.4,28.3
Kevin Kunnert,555,8.3,7.3,1.4,47.6,-,68.2,47.6,14.6,22.0
Kyle Kuzma,276,15.2,5.6,1.9,44.8,33.8,72.7,52.0,13.4,12.2
Keith Langford,2,1.0,1.0,0.0,25.0,-,-,25.0,-2.4,0.0
Keith Lee,182,6.1,4.7,1.0,45.1,16.7,74.6,45.2,12.2,3.7
Kurk Lee,48,1.4,0.6,0.7,26.8,20.0,89.3,28.9,5.6,-0.1
Kawhi Leonard,576,19.2,6.4,2.9,49.3,38.4,85.8,54.7,23.4,83.3
Kira Lewis Jr.,54,6.4,1.3,2.3,38.6,33.3,84.3,44.5,10.3,0.9
Kevin Loder,148,5.9,2.3,1.2,46.1,26.1,69.5,46.5,11.9,2.4
Kevon Looney,285,4.3,4.0,1.2,56.6,17.5,60.9,57.1,14.5,13.7
Kevin Loughery,755,15.3,3.0,3.7,41.3,null,80.3,null,13.7,29.8
Kevin Love,738,18.0,11.0,2.4,44.2,37.0,82.8,50.6,21.4,83.0
Kyle Lowry,960,14.9,4.4,6.2,42.4,36.8,81.2,50.8,18.3,98.3
Kalin Lucas,2,1.0,1.5,0.5,0.0,0.0,100.0,0.0,8.0,0.0
Kevin Lynch,95,3.3,1.3,1.1,43.6,33.3,72.6,44.1,7.7,0.4
Kyle Macy,551,9.5,2.2,4.0,50.1,33.7,87.3,52.3,14.0,36.0
Karl Malone,1476,25.0,10.1,3.6,51.6,27.4,74.2,51.8,23.9,234.6
Karim Mané,10,1.1,1.4,0.4,23.1,50.0,80.0,26.9,1.3,-0.1
Kendall Marshall,160,5.0,1.6,4.9,39.9,37.0,61.1,48.0,10.7,1.0
Kelan Martin,66,5.4,2.6,0.6,41.7,31.4,95.1,49.4,11.0,0.7
Kenyon Martin,757,12.3,6.8,1.9,48.3,23.4,62.9,48.7,15.0,48.0
Kenyon Martin Jr.,45,9.3,5.4,1.1,50.9,36.5,71.4,56.4,14.6,2.2
Kevin Martin,714,17.4,3.2,1.9,43.7,38.4,87.0,50.2,17.7,61.3
Ken Mayfield,13,2.8,0.6,0.3,37.0,null,100.0,null,7.3,-0.2
Ken McBride,12,9.8,2.6,1.2,32.7,null,72.4,null,7.9,-0.4
Kelly McCarty,2,2.0,1.5,0.0,66.7,-,-,66.7,31.7,0.0
Keith McCord,2,2.0,1.0,0.5,50.0,-,-,50.0,7.9,0.0
K.J. McDaniels,148,5.3,2.2,0.6,41.2,29.0,77.6,46.4,10.8,1.3
Kevin McHale,971,17.9,7.3,1.7,55.4,26.1,79.8,55.5,20.0,113.0
Kenny McIntosh,177,5.3,3.9,1.0,36.1,null,58.1,null,6.8,-1.5
Kevin McKenna,243,5.4,1.3,1.4,41.4,36.7,81.9,45.6,10.5,4.0
Keith McLeod,200,5.5,1.3,2.7,35.7,28.2,80.0,38.6,9.6,1.9
Ken Menke,6,2.5,-,1.2,35.3,null,37.5,null,-,0.0
Khris Middleton,585,16.8,4.8,3.6,46.0,39.5,87.9,52.8,16.5,45.2
Kevin Murphy,17,0.9,0.2,0.1,25.0,20.0,-,26.8,-4.5,-0.3
Ken Murray,181,8.1,3.3,2.7,33.5,null,74.7,null,2.0,-0.7
Kenny Natt,49,3.1,0.8,0.8,41.7,20.0,62.1,42.3,7.3,-0.2
Kurt Nimphius,564,6.4,4.4,1.2,48.7,10.0,66.8,48.7,11.8,17.5
Ken Norman,646,13.5,6.1,2.1,48.6,31.2,56.7,50.1,14.5,27.1
Kendrick Nunn,123,15.0,2.9,3.0,45.8,36.4,88.1,54.0,13.5,4.9
Kyle O'Quinn,472,5.4,4.6,1.4,51.7,21.8,74.0,52.4,17.9,17.8
Kevin O'Shea,174,5.2,2.3,2.1,33.7,null,68.0,null,10.9,3.8
KZ Okpala,42,2.4,1.7,0.5,38.6,23.5,52.9,44.6,5.7,0.2
Kevin Ollie,662,3.8,1.5,2.3,41.0,31.0,79.2,41.2,10.9,14.5
Kelly Olynyk,570,10.1,5.1,2.0,47.8,36.7,78.3,55.7,15.8,33.6
Kelly Oubre Jr.,403,11.5,4.4,1.0,43.3,32.6,76.4,49.9,12.7,14.3
Keith Owens,20,1.3,0.8,0.2,28.1,-,80.0,28.1,10.3,0.0
Kostas Papanikolaou,69,3.6,2.3,1.5,35.4,29.7,68.8,43.2,7.3,0.3
Kenny Payne,144,3.5,1.2,0.4,41.0,29.3,85.9,42.6,10.3,-0.1
Kirk Penney,6,0.8,0.3,0.3,22.2,25.0,-,27.8,-6.0,-0.2
Kendrick Perkins,782,5.4,5.8,1.0,53.0,0.0,59.4,53.0,10.7,27.9
Kosta Perović,7,1.4,1.9,0.1,30.0,-,66.7,30.0,10.3,0.0
Kevinn Pinkney,6,5.2,2.5,0.8,44.4,50.0,66.7,46.3,11.6,0.2
Kevin Porter,659,11.6,1.8,8.1,48.3,18.8,73.7,48.3,15.6,36.0
Kevin Porter Jr.,76,12.2,3.4,3.6,43.4,32.3,72.8,49.9,11.5,0.3
Kristaps Porziņģis,286,18.7,7.8,1.5,44.1,36.1,80.9,50.1,19.2,21.5
Kasib Powell,11,7.6,4.0,1.6,36.8,24.2,66.7,41.1,9.0,0.0
Kevin Pritchard,94,3.6,1.0,1.6,39.9,18.6,79.0,41.3,8.2,0.4
Kurt Rambis,880,5.2,5.6,1.1,53.4,0.0,68.9,53.4,13.1,38.3
Kelvin Ransey,474,11.4,1.9,5.2,45.4,13.2,78.2,45.6,14.8,17.9
Khalid Reeves,277,7.8,2.1,3.2,41.6,36.3,74.4,48.2,13.1,8.4
Kevin Restani,550,6.2,4.0,1.4,48.6,20.5,71.7,48.7,11.6,14.8
Kendall Rhine,125,6.3,8.3,1.4,38.8,0.0,54.8,38.8,11.8,1.8
Ken Rohloff,2,0.0,0.0,0.5,0.0,null,-,null,-9.6,0.0
Kenny Rollins,168,4.9,1.0,2.0,30.9,null,75.0,null,7.9,4.2
Kareem Rush,346,6.4,1.7,1.0,40.0,35.8,70.3,46.6,9.2,1.7
Kenny Sailors,276,12.6,2.0,2.8,32.9,null,71.2,null,-,17.1
Kevin Salvadori,39,1.1,1.2,0.3,28.3,-,66.7,28.3,6.1,-0.2
Kenny Satterfield,75,4.3,1.3,2.3,33.5,21.8,74.6,35.1,8.3,-1.1
Kenny Sears,529,13.9,7.8,1.6,45.5,null,82.6,null,18.4,55.8
Kevin Séraphin,423,5.9,3.5,0.6,48.9,0.0,71.5,48.9,12.1,5.9
Kobi Simmons,33,5.9,1.5,2.1,42.3,28.2,100.0,45.2,7.7,-0.2
Kyle Singler,356,6.5,2.9,0.8,41.8,36.2,78.6,49.3,9.5,10.0
Keith Smart,2,1.0,0.5,1.0,0.0,0.0,100.0,0.0,0.0,0.0
Keith Smith,42,3.3,0.8,1.0,38.0,33.3,75.0,39.0,6.0,0.0
Ken Smith,19,4.3,1.3,0.4,41.0,20.0,81.3,41.6,10.6,0.2
Kenny Smith,737,12.8,2.0,5.5,48.0,39.9,82.9,52.5,14.9,46.8
Kirk Snyder,211,6.3,2.3,1.1,43.8,32.7,69.9,47.9,12.4,4.5
Ken Spain,11,2.2,3.6,0.2,36.4,-,47.1,36.4,5.2,0.0
Kevin Stacom,347,5.1,1.5,1.5,41.7,50.0,76.8,41.7,10.6,3.1
Keith Starr,17,0.8,0.6,0.4,25.0,null,100.0,null,3.7,-0.2
Kebu Stewart,15,2.7,2.1,0.1,46.2,-,64.0,46.2,14.0,0.2
Keith Swagerty,80,12.3,10.4,1.2,40.8,0.0,61.1,40.8,15.1,2.3
Kenny Thomas,632,9.3,6.9,1.5,46.5,24.4,69.9,47.1,13.9,31.2
Khyri Thomas,39,4.1,1.0,0.9,38.8,31.6,75.0,46.7,11.4,0.5
Kurt Thomas,1110,8.1,6.6,1.1,48.6,28.1,76.0,48.7,13.9,64.2
Kevin Thompson,14,0.9,0.9,0.2,42.9,0.0,50.0,42.9,4.9,0.0
Klay Thompson,615,19.5,3.5,2.3,45.9,41.9,84.8,55.1,16.4,46.8
Killian Tillie,18,3.2,1.3,0.4,33.3,30.3,81.8,42.1,8.5,0.2
Keith Tower,53,1.8,1.3,0.1,42.9,0.0,55.6,42.9,5.9,0.0
Karl-Anthony Towns,408,22.9,11.6,3.0,52.7,39.4,83.5,57.5,24.9,55.8
Kelly Tripucka,707,17.2,3.8,3.0,47.3,36.1,84.9,48.2,16.2,44.4
Kelvin Upshaw,120,5.4,1.2,2.1,45.3,23.7,79.5,46.5,13.1,1.6
Keith Van Horn,575,16.0,6.8,1.6,44.3,36.1,83.5,48.2,16.8,41.7
Kiki Vandeweghe,810,19.7,3.4,2.1,52.5,36.8,87.2,53.4,18.4,75.6
Kemba Walker,704,19.9,3.8,5.4,41.9,36.0,84.0,48.8,19.3,57.7
Kenny Walker,448,7.0,4.0,0.7,48.5,20.6,74.9,48.7,11.9,17.9
Kermit Washington,507,9.2,8.3,1.4,52.6,0.0,65.6,52.6,16.0,36.0
Kyle Weaver,73,5.0,2.2,1.6,44.1,35.3,73.6,51.0,10.3,1.5
Ken Wilburn,54,3.9,3.9,0.5,39.1,-,50.6,39.1,13.5,0.1
Kenny Williams,260,4.8,2.7,0.6,51.1,0.0,68.0,51.1,16.1,7.4
Kenrich Williams,151,6.2,4.5,1.9,45.0,34.9,53.7,52.7,11.0,4.9
Kevin Williams,260,4.9,1.4,1.2,43.5,7.7,80.5,43.6,10.6,2.6
Kevin Willis,1424,12.1,8.4,0.9,48.7,21.1,71.3,48.8,15.7,81.8
Kyle Wiltjer,14,0.9,0.7,0.1,28.6,30.8,50.0,42.9,6.7,0.0
Kennard Winchester,122,3.4,1.1,0.4,41.5,31.7,77.9,43.1,10.2,1.1
Korleone Young,3,4.3,1.3,0.3,50.0,25.0,100.0,55.0,31.3,0.1
