Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
John Abramovic,56,9.5,-,0.7,23.7,null,68.6,null,-,-1.9
Jaylen Adams,41,2.7,1.5,1.6,33.1,32.9,77.8,43.6,7.0,0.0
Jordan Adams,32,3.2,0.9,0.6,40.2,38.5,60.7,45.7,13.1,0.4
Jeff Adrien,153,4.6,4.3,0.7,47.4,0.0,62.8,47.4,15.0,4.4
Josh Akognon,3,1.7,0.3,0.3,50.0,50.0,-,62.5,15.3,0.0
Joe Alexander,67,4.2,1.8,0.7,41.0,34.0,69.8,44.2,9.9,0.5
Jarrett Allen,285,10.7,8.3,1.3,61.1,20.0,69.6,61.6,19.3,26.5
Jerome Allen,117,2.9,1.1,1.7,35.0,31.7,63.0,41.1,8.5,0.2
John Amaechi,294,6.2,2.6,0.8,40.3,7.7,67.1,40.3,8.9,0.5
J.J. Anderson,157,4.8,2.8,0.7,46.5,0.0,55.8,46.5,12.1,2.7
James Anderson,247,5.8,2.3,1.2,41.1,32.1,75.5,48.8,9.9,3.3
Jerome Anderson,49,2.6,0.5,0.3,49.0,null,69.4,null,11.4,0.4
Justin Anderson,226,5.2,2.5,0.7,41.3,29.6,77.4,48.5,12.6,4.6
Joel Anthony,490,2.2,2.8,0.2,51.3,-,66.2,51.3,9.7,15.3
Jim Ard,431,4.4,4.3,0.6,40.2,23.5,66.2,40.3,10.6,4.0
Joe Arlauckas,9,3.8,1.4,0.9,32.6,-,75.0,32.6,7.9,-0.1
Jesse Arnelle,31,4.7,5.5,0.6,31.7,null,62.3,null,12.6,0.0
Jay Arnette,114,3.7,1.0,1.2,36.5,null,76.0,null,7.7,0.1
John Arthurs,11,3.2,1.3,1.5,34.3,null,73.3,null,11.3,0.0
Jamel Artis,15,5.1,2.5,1.2,39.2,27.6,58.3,44.3,6.9,0.0
James Augustine,27,1.6,1.2,0.1,51.4,-,50.0,51.4,11.1,0.3
Johnny Austin,45,7.6,1.6,1.4,37.5,0.0,73.1,37.5,9.3,0.9
Jeff Ayres,237,2.9,2.7,0.4,55.3,40.0,77.6,55.5,12.4,6.3
Johnny Bach,34,3.5,-,0.7,28.6,null,68.0,null,-,0.8
Jim Baechtold,321,9.7,3.1,2.1,38.8,null,78.3,null,13.1,14.8
John Bagley,665,8.7,2.6,6.0,43.7,24.1,77.9,44.8,13.0,16.6
James Bailey,595,8.8,5.0,0.8,48.4,7.7,70.3,48.4,13.0,16.3
Jimmie Baker,5,1.2,2.8,0.8,20.0,-,0.0,20.0,-3.2,-0.2
John Barber,5,1.4,1.2,0.0,25.0,null,50.0,null,4.2,0.0
J.J. Barea,831,8.9,2.1,3.9,42.4,35.2,79.4,48.5,14.5,23.8
Jim Barnes,454,8.8,6.5,0.8,42.9,null,68.4,null,12.5,14.2
Jim Barnett,732,11.7,3.1,3.0,43.5,null,79.7,null,14.6,33.2
John Barnhill,589,8.6,2.5,2.9,40.6,23.6,65.8,41.6,10.7,12.7
John Barr,58,5.1,-,0.9,28.3,null,59.5,null,-,5.0
Jon Barry,821,5.7,1.8,2.2,43.4,39.2,84.8,52.4,14.7,37.2
Jerry Baskerville,21,1.2,1.3,0.1,30.8,null,62.5,null,8.0,0.0
John Battle,612,8.7,1.3,2.1,46.4,27.3,79.3,47.1,13.7,17.9
Johnny Baum,244,6.1,2.7,0.6,48.0,0.0,75.8,48.0,13.8,5.7
Jerryd Bayless,586,8.4,2.1,2.9,41.1,36.1,81.8,47.1,12.2,18.6
Jerome Beasley,2,1.0,0.5,0.0,33.3,-,-,33.3,5.9,0.0
John Beasley,506,13.7,8.4,1.2,49.1,31.6,83.1,49.9,19.6,37.9
Jordan Bell,160,3.7,3.1,1.3,55.2,20.0,63.6,55.6,14.9,4.9
Jonathan Bender,262,5.5,2.2,0.6,41.7,34.0,76.3,45.8,10.9,3.8
Jerrelle Benimon,2,0.0,1.5,0.0,-,-,-,-,4.7,0.0
Joe Binion,11,1.3,1.6,0.1,40.0,-,60.0,40.0,12.0,0.1
Jabari Bird,13,3.0,1.5,0.6,57.7,42.9,46.2,63.5,12.1,0.2
Jerry Bird,11,2.3,1.1,0.4,37.5,null,100.0,null,12.9,0.0
James Blackwell,13,1.4,0.8,0.8,61.5,-,66.7,61.5,11.6,0.2
John Block,597,11.9,6.6,1.3,43.3,null,77.8,null,15.4,32.7
Jaron Blossomgame,27,4.2,3.6,0.5,44.3,25.6,76.9,49.1,10.2,0.3
Jonah Bolden,51,4.3,3.4,0.8,48.6,34.0,48.4,58.4,12.2,1.4
Joel Bolomboy,18,1.7,1.5,0.1,54.5,20.0,50.0,56.8,16.4,0.3
Jordan Bone,24,2.8,1.2,1.1,37.8,28.6,-,45.9,7.1,0.1
Josh Boone,256,5.2,4.9,0.5,54.4,-,44.5,54.4,14.2,9.1
Jake Bornheimer,75,4.6,-,0.7,29.5,null,67.1,null,-,1.2
Jim Bostic,4,6.5,4.0,0.8,54.5,null,40.0,null,18.9,0.1
Jim Bradley,98,7.0,5.4,1.3,42.9,0.0,72.7,42.9,12.3,3.7
Joe Bradley,46,1.9,-,0.8,26.9,null,39.5,null,-,-0.3
Jesse Branson,83,13.1,6.6,0.8,42.7,22.2,70.2,42.8,19.2,5.8
Jarrell Brantley,37,2.4,1.3,0.7,43.8,36.6,75.0,53.1,13.1,0.5
Jim Brasco,20,3.9,1.2,1.1,26.6,null,79.4,null,7.6,-0.2
J.R. Bremer,100,6.5,1.8,2.2,34.4,33.3,74.8,44.1,11.2,2.5
Jamison Brewer,54,1.6,0.9,1.0,37.2,25.0,39.3,41.5,7.0,0.0
Jim Brewer,703,5.8,6.3,1.5,44.8,7.7,57.1,44.8,12.2,29.3
Junior Bridgeman,849,13.6,3.5,2.4,47.5,24.4,84.6,47.7,15.6,45.0
John Brisker,331,20.7,6.5,2.4,45.3,32.1,83.4,46.7,20.1,22.1
Jon Brockman,150,2.1,3.1,0.3,48.8,0.0,61.8,48.8,10.3,3.7
Jim Brogan,121,5.1,1.5,1.8,44.4,26.7,74.8,45.4,13.1,1.2
Jabari Brown,19,11.9,1.9,2.1,41.2,37.1,75.3,47.9,11.0,0.4
Jaylen Brown,337,15.1,4.7,1.8,47.3,37.8,69.9,54.2,15.1,18.7
John Brown,486,7.4,4.4,1.4,45.3,-,78.3,45.3,11.7,16.2
Jim Browne,35,1.4,-,0.2,36.0,null,48.3,null,-,0.1
Jalen Brunson,198,10.1,2.7,3.3,48.9,37.3,77.5,54.8,15.0,9.8
Joe Bryant,606,8.7,4.0,1.7,45.0,20.0,74.3,45.3,12.2,12.9
Joe Buckhalter,65,5.8,4.1,0.7,45.1,null,62.7,null,14.2,1.2
Jud Buechler,720,3.3,1.8,0.8,43.3,36.6,63.3,49.2,11.2,16.5
Jack Burmaster,61,9.8,-,2.9,33.3,null,68.1,null,-,-0.4
Jim Burns,36,4.4,1.7,0.7,37.5,0.0,57.3,37.5,6.4,0.0
Junior Burrough,61,3.1,1.8,0.2,37.6,-,65.6,37.6,9.0,-0.2
Jackie Butler,69,5.0,3.0,0.4,53.9,-,77.5,53.9,14.6,1.4
Jimmy Butler,633,17.4,5.2,4.0,45.8,32.7,83.8,49.2,20.9,84.4
Jason Caffey,462,7.3,4.4,0.9,48.1,0.0,63.7,48.1,12.5,13.5
José Calderón,895,8.9,2.4,5.8,47.2,40.7,87.3,54.3,15.8,58.3
Jim Caldwell,137,7.1,7.7,2.0,42.5,13.3,63.1,42.6,13.2,5.7
Joe Caldwell,782,16.1,5.3,3.4,46.6,22.5,57.2,46.7,14.7,37.8
Joe Barry Carroll,705,17.7,7.7,1.8,47.4,0.0,74.7,47.4,16.4,35.6
Jimmy Carruth,4,1.3,1.0,0.0,66.7,-,100.0,66.7,9.7,0.0
Jake Carter,24,3.4,-,1.0,30.7,null,67.9,null,-,0.7
Jevon Carter,157,4.5,1.8,1.4,38.6,38.1,80.3,50.2,10.7,3.3
Jay Carty,28,2.7,2.1,0.4,38.2,null,72.7,null,10.1,-0.1
John Celestand,16,2.3,0.7,1.3,33.3,22.2,83.3,35.6,2.7,-0.1
Jerry Chambers,320,8.3,3.2,0.8,44.0,20.0,77.4,44.0,13.2,5.2
John Chaney,16,4.4,-,1.3,29.1,null,69.0,null,-,-0.1
Joe Chealey,5,0.8,0.0,0.4,10.0,0.0,100.0,10.0,-1.9,-0.1
Josh Childress,391,9.1,4.7,1.6,52.2,32.9,77.9,54.2,15.6,25.7
Jim Chones,788,12.5,8.2,1.6,47.8,0.0,68.0,47.8,13.9,45.8
